Time;Frame;Speed;DistanceToOptimalPath;Position;Rotation;SteeringInput;UpcomingOperation;ThrottleInput;BrakeInput;TrackProgress
0;721;0,9449608;1000;(0.030, 0.084, -31.910);(0.005, 0.064, 0.000);0;Left;0;2800;Unkown
0;722;0,9437597;1000;(0.030, 0.084, -31.889);(0.004, 0.064, 0.000);0;Left;0;2800;Unkown
0;723;0,9413787;1000;(0.030, 0.084, -31.867);(0.004, 0.064, 0.000);0;Left;0;2800;Unkown
0;724;0,9401984;1000;(0.030, 0.084, -31.847);(0.004, 0.064, 0.000);0;Left;0;2800;Unkown
0;725;0,939025;1000;(0.030, 0.084, -31.825);(0.004, 0.064, 0.000);0;Left;0;2800;Unkown
0;726;0,9378583;1000;(0.030, 0.084, -31.802);(0.004, 0.064, 0.000);0;Left;0;2800;Unkown
0;727;0,9366983;1000;(0.030, 0.084, -31.777);(0.004, 0.064, 0.000);0;Left;0;2800;Unkown
0;728;0,9343985;1000;(0.030, 0.084, -31.754);(0.004, 0.064, 0.000);0;Left;0;2800;Unkown
0;729;0,9332586;1000;(0.030, 0.084, -31.735);(0.004, 0.064, 0.000);0;Left;0;2800;Unkown
0;730;0,9321252;1000;(0.030, 0.084, -31.713);(0.004, 0.064, 0.000);0;Left;0;2800;Unkown
0;731;0,9309984;1000;(0.030, 0.084, -31.692);(0.004, 0.064, 0.000);0;Left;0;2800;Unkown
0;732;0,9298781;1000;(0.030, 0.084, -31.670);(0.004, 0.064, 0.000);0;Left;0;2800;Unkown
0;733;0,9287642;1000;(0.030, 0.084, -31.650);(0.004, 0.064, 0.000);0;Left;0;2800;Unkown
0;734;0,9276568;1000;(0.030, 0.084, -31.629);(0.004, 0.064, 0.000);0;Left;0;2800;Unkown
0;735;0,9254612;1000;(0.030, 0.084, -31.605);(0.004, 0.064, 0.000);0;Left;0;2800;Unkown
0;736;0,9243729;1000;(0.030, 0.084, -31.583);(0.004, 0.064, 0.000);0;Left;0;2800;Unkown
0;737;0,9232908;1000;(0.030, 0.084, -31.562);(0.004, 0.064, 0.000);0;Left;0;2800;Unkown
0;738;0,922215;1000;(0.030, 0.084, -31.542);(0.004, 0.064, 0.000);0;Left;0;2800;Unkown
0;739;0,9211454;1000;(0.030, 0.084, -31.520);(0.004, 0.064, 0.000);0;Left;0;2800;Unkown
0;740;0,920082;1000;(0.030, 0.084, -31.496);(0.004, 0.064, 0.000);0;Left;0;2800;Unkown
0;741;0,9179735;1000;(0.030, 0.084, -31.476);(0.004, 0.064, 0.000);0;Left;0;2800;Unkown
0;742;0,9169284;1000;(0.030, 0.084, -31.454);(0.004, 0.064, 0.000);0;Left;0;2800;Unkown
0;743;0,9158893;1000;(0.030, 0.084, -31.432);(0.004, 0.064, 0.000);0;Left;0;2800;Unkown
0;744;0,9148562;1000;(0.030, 0.084, -31.408);(0.004, 0.064, 0.000);0;Left;0;2800;Unkown
0;745;0,9138291;1000;(0.030, 0.084, -31.385);(0.004, 0.064, 0.000);0;Left;0;2800;Unkown
0;746;0,9117927;1000;(0.030, 0.084, -31.365);(0.004, 0.064, 0.000);0;Left;0;2800;Unkown
0;747;0,9107833;1000;(0.030, 0.084, -31.344);(0.004, 0.064, 0.000);0;Left;0;2800;Unkown
0;748;0,9097797;1000;(0.030, 0.084, -31.323);(0.004, 0.064, 0.000);0;Left;0;2800;Unkown
0;749;0,9087819;1000;(0.030, 0.084, -31.300);(0.004, 0.064, 0.000);0;Left;0;2800;Unkown
0;750;0,9077899;1000;(0.030, 0.084, -31.280);(0.004, 0.064, 0.000);0;Left;0;2800;Unkown
0;751;0,9058231;1000;(0.030, 0.084, -31.255);(0.004, 0.064, 0.000);0;Left;0;2800;Unkown
0;752;0,9048482;1000;(0.030, 0.084, -31.230);(0.004, 0.064, 0.000);0;Left;0;2800;Unkown
0;753;0,9038789;1000;(0.030, 0.084, -31.209);(0.004, 0.064, 0.000);0;Left;0;2800;Unkown
0;754;0,9029152;1000;(0.030, 0.084, -31.190);(0.004, 0.064, 0.000);0;Left;0;2800;Unkown
0;755;0,9010044;1000;(0.030, 0.084, -31.166);(0.003, 0.064, 0.000);0;Left;0;2800;Unkown
0;756;0,9000573;1000;(0.030, 0.084, -31.146);(0.003, 0.064, 0.000);0;Left;0;2800;Unkown
0;757;0,8991157;1000;(0.031, 0.084, -31.126);(0.003, 0.064, 0.000);0;Left;0;2800;Unkown
0;758;0,8981795;1000;(0.031, 0.084, -31.105);(0.003, 0.064, 0.000);0;Left;0;2800;Unkown
0;759;0,8972487;1000;(0.031, 0.084, -31.083);(0.003, 0.064, 0.000);0;Left;0;2800;Unkown
0;760;0,8963233;1000;(0.031, 0.084, -31.060);(0.003, 0.064, 0.000);0;Left;0;2800;Unkown
0;761;0,8944885;1000;(0.031, 0.084, -31.041);(0.003, 0.064, 0.000);0;Left;0;2800;Unkown
0;762;0,8935789;1000;(0.031, 0.084, -31.016);(0.003, 0.064, 0.000);0;Left;0;2800;Unkown
0;763;0,8926747;1000;(0.031, 0.084, -30.996);(0.003, 0.064, 0.000);0;Left;0;2800;Unkown
0;764;0,8917757;1000;(0.031, 0.084, -30.976);(0.003, 0.064, 0.000);0;Left;0;2800;Unkown
0;765;0,890882;1000;(0.031, 0.084, -30.955);(0.003, 0.064, 0.000);0;Left;0;2800;Unkown
0;766;0,8891098;1000;(0.031, 0.084, -30.932);(0.003, 0.064, 0.000);0;Left;0;2800;Unkown
0;767;0,8882314;1000;(0.031, 0.084, -30.910);(0.003, 0.064, 0.000);0;Left;0;2800;Unkown
0;768;0,8873581;1000;(0.031, 0.084, -30.887);(0.003, 0.064, 0.000);0;Left;0;2800;Unkown
0;769;0,8864897;1000;(0.031, 0.084, -30.867);(0.003, 0.064, 0.000);0;Left;0;2800;Unkown
0;770;0,8856265;1000;(0.031, 0.084, -30.847);(0.003, 0.064, 0.000);0;Left;0;2800;Unkown
0;771;0,8839149;1000;(0.031, 0.084, -30.825);(0.003, 0.064, 0.000);0;Left;0;2800;Unkown
0;772;0,8830664;1000;(0.031, 0.084, -30.805);(0.003, 0.064, 0.000);0;Left;0;2800;Unkown
0;773;0,882223;1000;(0.031, 0.084, -30.785);(0.003, 0.064, 0.000);0;Left;0;2800;Unkown
0;774;0,8813843;1000;(0.031, 0.084, -30.765);(0.003, 0.064, 0.000);0;Left;0;2800;Unkown
0;775;0,8805505;1000;(0.031, 0.084, -30.743);(0.003, 0.064, 0.000);0;Left;0;2800;Unkown
0;776;0,8788973;1000;(0.031, 0.084, -30.722);(0.003, 0.064, 0.000);0;Left;0;2800;Unkown
0;777;0,8780779;1000;(0.031, 0.084, -30.703);(0.003, 0.064, 0.000);0;Left;0;2800;Unkown
0;778;0,8772632;1000;(0.031, 0.084, -30.684);(0.003, 0.064, 0.000);0;Left;0;2800;Unkown
0;779;0,8764532;1000;(0.031, 0.084, -30.663);(0.003, 0.064, 0.000);0;Left;0;2800;Unkown
0;780;0,8756478;1000;(0.031, 0.084, -30.642);(0.003, 0.064, 0.000);0;Left;0;2800;Unkown
0;781;0,8748472;1000;(0.031, 0.084, -30.619);(0.003, 0.064, 0.000);0;Left;0;2800;Unkown
0;782;0,8732596;1000;(0.031, 0.084, -30.598);(0.003, 0.064, 0.000);0;Left;0;2800;Unkown
0;783;0,8724727;1000;(0.031, 0.084, -30.575);(0.003, 0.064, 0.000);0;Left;0;2800;Unkown
0;784;0,8716903;1000;(0.031, 0.084, -30.554);(0.003, 0.064, 0.000);0;Left;0;2800;Unkown
0;785;0,8709125;1000;(0.031, 0.084, -30.535);(0.003, 0.064, 0.000);0;Left;0;2800;Unkown
0;786;0,8701391;1000;(0.031, 0.084, -30.514);(0.003, 0.064, 0.000);0;Left;0;2800;Unkown
0;787;0,8686058;1000;(0.031, 0.084, -30.493);(0.003, 0.064, 0.000);0;Left;0;2800;Unkown
0;788;0,8678458;1000;(0.031, 0.084, -30.472);(0.003, 0.064, 0.000);0;Left;0;2800;Unkown
0;789;0,8670902;1000;(0.031, 0.084, -30.452);(0.003, 0.064, 0.000);0;Left;0;2800;Unkown
0;790;0,8663389;1000;(0.031, 0.084, -30.432);(0.003, 0.064, 0.000);0;Left;0;2800;Unkown
0;791;0,865592;1000;(0.031, 0.084, -30.409);(0.003, 0.064, 0.000);0;Left;0;2800;Unkown
0;792;0,8641111;1000;(0.031, 0.084, -30.385);(0.003, 0.064, 0.000);0;Left;0;2800;Unkown
0;793;0,863377;1000;(0.031, 0.084, -30.365);(0.003, 0.064, 0.000);0;Left;0;2800;Unkown
0;794;0,8626472;1000;(0.031, 0.084, -30.346);(0.003, 0.064, 0.000);0;Left;0;2800;Unkown
0;795;0,8619215;1000;(0.031, 0.084, -30.326);(0.003, 0.064, 0.000);0;Left;0;2800;Unkown
0;796;0,8604829;1000;(0.031, 0.084, -30.303);(0.002, 0.064, 0.000);0;Left;0;2800;Unkown
0;797;0,8597698;1000;(0.031, 0.084, -30.282);(0.002, 0.064, 0.000);0;Left;0;2800;Unkown
0;798;0,8590608;1000;(0.031, 0.084, -30.262);(0.002, 0.064, 0.000);0;Left;0;2800;Unkown
0;799;0,855712;1000;(0.031, 0.084, -30.241);(0.003, 0.064, 0.000);0;Left;0;2800;Unkown
0;800;0,8524619;1000;(0.032, 0.084, -30.220);(0.005, 0.064, 0.000);0;Left;0;2800;Unkown
