Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftEyePupilSize;RightEyeStatus;RightEyeForward;RightEyePosition;RightEyePupilSize;FocusDistance;FocusStability
43446;1000004043813120600;63731540629932;(-0.323, -0.141, -0.208);(358.222, 7.288, 358.254);VALID;-0.165148973464966, 0.174680069088936, 0.970676422119141;0, 0, 0;VALID;-0.158066019415855, 0.177008450031281, 0.971433579921722;-0.0322942510247231, 0, 0;0.186512857675552;VALID;-0.172222644090652, 0.172341868281364, 0.969864726066589;0.0322942510247231, 0, 0;0.190090283751488;2;0.587372779846191
43447;1000004043823189300;63731540629948;(-0.323, -0.141, -0.208);(358.244, 7.281, 358.268);VALID;-0.1650700122118, 0.174593865871429, 0.970705330371857;0, 0, 0;VALID;-0.157971307635307, 0.17702528834343, 0.971445858478546;-0.0322942510247231, 0, 0;0.186002671718597;VALID;-0.17215932905674, 0.172152504324913, 0.969909608364105;0.0322942510247231, 0, 0;0.187972113490105;2;0.596770226955414
43448;1000004043833228500;63731540629948;(-0.323, -0.141, -0.208);(358.244, 7.281, 358.268);VALID;-0.16504217684269, 0.174454376101494, 0.970735132694244;0, 0, 0;VALID;-0.157848134636879, 0.176992610096931, 0.971471846103668;-0.0322942510247231, 0, 0;0.1861372590065;VALID;-0.172226503491402, 0.171905905008316, 0.969941437244415;0.0322942510247231, 0, 0;0.188718378543854;2;0.655327320098877
43449;1000004043843183200;63731540629964;(-0.323, -0.141, -0.208);(358.268, 7.279, 358.267);VALID;-0.165037006139755, 0.174435168504715, 0.970739483833313;0, 0, 0;VALID;-0.157740816473961, 0.177015289664268, 0.971485137939453;-0.0322942510247231, 0, 0;0.186257228255272;VALID;-0.17232321202755, 0.171844497323036, 0.969935119152069;0.0322942510247231, 0, 0;0.190008550882339;2;0.779855847358704
43450;1000004043853268400;63731540629964;(-0.323, -0.141, -0.208);(358.268, 7.279, 358.267);VALID;-0.165429025888443, 0.174180701375008, 0.970718443393707;0, 0, 0;VALID;-0.157611638307571, 0.177063375711441, 0.971497356891632;-0.0322942510247231, 0, 0;0.186059325933456;VALID;-0.173234820365906, 0.171285837888718, 0.969871580600739;0.0322942510247231, 0, 0;0.189936339855194;2;0.887545347213745
43451;1000004043863276000;63731540629981;(-0.323, -0.141, -0.208);(358.288, 7.273, 358.293);VALID;-0.16534911096096, 0.174167275428772, 0.970734477043152;0, 0, 0;VALID;-0.157464623451233, 0.177077606320381, 0.971518635749817;-0.0322942510247231, 0, 0;0.186001539230347;VALID;-0.173221826553345, 0.171244531869888, 0.969881176948547;0.0322942510247231, 0, 0;0.189929842948914;2;0.959123194217682
43452;1000004043873228800;63731540629997;(-0.323, -0.141, -0.208);(358.277, 7.266, 358.310);VALID;-0.165272533893585, 0.174197122454643, 0.970742166042328;0, 0, 0;VALID;-0.1573176831007, 0.177117615938187, 0.97153514623642;-0.0322942510247231, 0, 0;0.185947239398956;VALID;-0.17321540415287, 0.171264007687569, 0.969878911972046;0.0322942510247231, 0, 0;0.189002379775047;2;1
43453;1000004043883259800;63731540629997;(-0.323, -0.141, -0.208);(358.277, 7.266, 358.310);VALID;-0.165172204375267, 0.174291044473648, 0.970742404460907;0, 0, 0;VALID;-0.157203450798988, 0.17713788151741, 0.971549928188324;-0.0322942510247231, 0, 0;0.186000645160675;VALID;-0.173129007220268, 0.171431601047516, 0.969864726066589;0.0322942510247231, 0, 0;0.188927322626114;2;1
43454;1000004043893389500;63731540630014;(-0.323, -0.141, -0.208);(358.276, 7.261, 358.306);VALID;-0.16514553129673, 0.174297079443932, 0.970745861530304;0, 0, 0;VALID;-0.157099664211273, 0.177160710096359, 0.971562564373016;-0.0322942510247231, 0, 0;0.18603877723217;VALID;-0.173179239034653, 0.171420618891716, 0.969857692718506;0.0322942510247231, 0, 0;0.190552175045013;2;1
43455;1000004043903367200;63731540630031;(-0.323, -0.141, -0.208);(358.290, 7.241, 358.276);VALID;-0.16499026119709, 0.174377724528313, 0.970757782459259;0, 0, 0;VALID;-0.156960889697075, 0.177221968770027, 0.971573829650879;-0.0322942510247231, 0, 0;0.185961291193962;VALID;-0.173007547855377, 0.171520695090294, 0.969870626926422;0.0322942510247231, 0, 0;0.189882129430771;2;1
43456;1000004043913415400;63731540630031;(-0.323, -0.141, -0.208);(358.290, 7.241, 358.276);VALID;-0.164897546172142, 0.174410790205002, 0.970767557621002;0, 0, 0;VALID;-0.156807139515877, 0.177275285124779, 0.971588909626007;-0.0322942510247231, 0, 0;0.185862138867378;VALID;-0.172975689172745, 0.171533331274986, 0.969874083995819;0.0322942510247231, 0, 0;0.189667865633965;2;1
43457;1000004043923338600;63731540630047;(-0.323, -0.141, -0.208);(358.286, 7.222, 358.265);VALID;-0.164748400449753, 0.174482852220535, 0.970779955387115;0, 0, 0;VALID;-0.156617268919945, 0.177312031388283, 0.971612811088562;-0.0322942510247231, 0, 0;0.186298504471779;VALID;-0.172867223620415, 0.171640604734421, 0.969874441623688;0.0322942510247231, 0, 0;0.190554738044739;2;1
43458;1000004043933350500;63731540630047;(-0.323, -0.141, -0.208);(358.286, 7.222, 358.265);VALID;-0.164609119296074, 0.174472734332085, 0.970805406570435;0, 0, 0;VALID;-0.156441166996956, 0.177424237132072, 0.971620678901672;-0.0322942510247231, 0, 0;0.185635834932327;VALID;-0.172764539718628, 0.171507969498634, 0.969916224479675;0.0322942510247231, 0, 0;0.1899773478508;2;1
43459;1000004043943342200;63731540630064;(-0.323, -0.141, -0.208);(358.291, 7.220, 358.269);VALID;-0.164482071995735, 0.174549296498299, 0.970813155174255;0, 0, 0;VALID;-0.156270086765289, 0.177452817559242, 0.971643030643463;-0.0322942510247231, 0, 0;0.186214357614517;VALID;-0.172681465744972, 0.171632409095764, 0.969908952713013;0.0322942510247231, 0, 0;0.190687701106071;2;1
43460;1000004043953391600;63731540630064;(-0.323, -0.141, -0.208);(358.291, 7.220, 358.269);VALID;-0.164378076791763, 0.174611657857895, 0.970819532871246;0, 0, 0;VALID;-0.156074166297913, 0.177482903003693, 0.971669018268585;-0.0322942510247231, 0, 0;0.186204299330711;VALID;-0.172669157385826, 0.171726793050766, 0.969894468784332;0.0322942510247231, 0, 0;0.190988928079605;2;1
43461;1000004043963553700;63731540630081;(-0.323, -0.141, -0.208);(358.305, 7.214, 358.291);VALID;-0.164246425032616, 0.174604520201683, 0.970843136310577;0, 0, 0;VALID;-0.155875489115715, 0.177431792020798, 0.97171026468277;-0.0322942510247231, 0, 0;0.18495038151741;VALID;-0.172604411840439, 0.171763479709625, 0.969899475574493;0.0322942510247231, 0, 0;0.191207975149155;2;1
43462;1000004043973546100;63731540630098;(-0.323, -0.141, -0.208);(358.338, 7.207, 358.299);VALID;-0.163943871855736, 0.174669593572617, 0.970882534980774;0, 0, 0;VALID;-0.155510753393173, 0.177566081285477, 0.971744120121002;-0.0322942510247231, 0, 0;0.185128450393677;VALID;-0.172363847494125, 0.171759083867073, 0.969943046569824;0.0322942510247231, 0, 0;0.190484672784805;2;1
43463;1000004043983511100;63731540630098;(-0.323, -0.141, -0.208);(358.338, 7.207, 358.299);VALID;-0.163844957947731, 0.174736231565475, 0.970887243747711;0, 0, 0;VALID;-0.155338600277901, 0.177629813551903, 0.971760034561157;-0.0322942510247231, 0, 0;0.186569482088089;VALID;-0.17233794927597, 0.171828404068947, 0.969935357570648;0.0322942510247231, 0, 0;0.19135220348835;2;1
43464;1000004043993511900;63731540630114;(-0.323, -0.141, -0.208);(358.339, 7.212, 358.304);VALID;-0.163760662078857, 0.174767911434174, 0.970895767211914;0, 0, 0;VALID;-0.155202895402908, 0.177645072340965, 0.971778929233551;-0.0322942510247231, 0, 0;0.186871662735939;VALID;-0.172304973006248, 0.171876356005669, 0.969932734966278;0.0322942510247231, 0, 0;0.19155016541481;2;1
43465;1000004044003491500;63731540630114;(-0.323, -0.141, -0.208);(358.339, 7.212, 358.304);VALID;-0.163689747452736, 0.174811318516731, 0.970899939537048;0, 0, 0;VALID;-0.155138120055199, 0.177677646279335, 0.971783339977264;-0.0322942510247231, 0, 0;0.186905011534691;VALID;-0.172227919101715, 0.171930640935898, 0.969936788082123;0.0322942510247231, 0, 0;0.191931888461113;2;1
43466;1000004044013532500;63731540630131;(-0.323, -0.141, -0.208);(358.355, 7.204, 358.303);VALID;-0.163638919591904, 0.174841731786728, 0.970903038978577;0, 0, 0;VALID;-0.155064895749092, 0.177683308720589, 0.971793949604034;-0.0322942510247231, 0, 0;0.185302808880806;VALID;-0.172199457883835, 0.171985745429993, 0.969932079315186;0.0322942510247231, 0, 0;0.192122906446457;2;1
43467;1000004044023601800;63731540630148;(-0.323, -0.141, -0.208);(358.364, 7.200, 358.313);VALID;-0.163509547710419, 0.174899056553841, 0.970914483070374;0, 0, 0;VALID;-0.154941111803055, 0.177792072296143, 0.971793830394745;-0.0322942510247231, 0, 0;0.186722844839096;VALID;-0.172064483165741, 0.171991601586342, 0.969955027103424;0.0322942510247231, 0, 0;0.190607100725174;2;1
43468;1000004044033671200;63731540630148;(-0.323, -0.141, -0.208);(358.364, 7.200, 358.313);VALID;-0.163409948348999, 0.174958378076553, 0.970920562744141;0, 0, 0;VALID;-0.154802054166794, 0.177855849266052, 0.971804320812225;-0.0322942510247231, 0, 0;0.18722365796566;VALID;-0.172004237771034, 0.172046333551407, 0.96995598077774;0.0322942510247231, 0, 0;0.192375376820564;2;1
43469;1000004044043616400;63731540630164;(-0.323, -0.141, -0.208);(358.364, 7.197, 358.316);VALID;-0.163257613778114, 0.174964979290962, 0.970945000648499;0, 0, 0;VALID;-0.154706060886383, 0.177848234772682, 0.971821010112762;-0.0322942510247231, 0, 0;0.185115307569504;VALID;-0.17179574072361, 0.17206734418869, 0.96998918056488;0.0322942510247231, 0, 0;0.191545456647873;2;1
43470;1000004044053667400;63731540630164;(-0.323, -0.141, -0.208);(358.364, 7.197, 358.316);VALID;-0.163155362010002, 0.175002291798592, 0.970955491065979;0, 0, 0;VALID;-0.154599130153656, 0.177879482507706, 0.971832275390625;-0.0322942510247231, 0, 0;0.187029585242271;VALID;-0.171698167920113, 0.172110706567764, 0.969998776912689;0.0322942510247231, 0, 0;0.192556172609329;2;1
43471;1000004044063586000;63731540630181;(-0.323, -0.141, -0.208);(358.352, 7.184, 358.314);VALID;-0.163022369146347, 0.175011917948723, 0.970976054668427;0, 0, 0;VALID;-0.154413238167763, 0.177842691540718, 0.971868574619293;-0.0322942510247231, 0, 0;0.186029896140099;VALID;-0.171617984771729, 0.172166645526886, 0.970003068447113;0.0322942510247231, 0, 0;0.193097770214081;2;1
43472;1000004044073675000;63731540630198;(-0.323, -0.141, -0.208);(358.351, 7.171, 358.305);VALID;-0.162927806377411, 0.175081759691238, 0.970979332923889;0, 0, 0;VALID;-0.15436552464962, 0.177890568971634, 0.971867382526398;-0.0322942510247231, 0, 0;0.187782049179077;VALID;-0.171476721763611, 0.172258585691452, 0.970011711120605;0.0322942510247231, 0, 0;0.192935451865196;2;1
43473;1000004044083651100;63731540630198;(-0.323, -0.141, -0.208);(358.351, 7.171, 358.305);VALID;-0.162881970405579, 0.175111964344978, 0.970981597900391;0, 0, 0;VALID;-0.154288977384567, 0.177918538451195, 0.971874415874481;-0.0322942510247231, 0, 0;0.18763142824173;VALID;-0.171461522579193, 0.172290936112404, 0.970008671283722;0.0322942510247231, 0, 0;0.193521708250046;2;1
43474;1000004044093752400;63731540630214;(-0.323, -0.141, -0.208);(358.342, 7.173, 358.304);VALID;-0.162794157862663, 0.175141453742981, 0.970991015434265;0, 0, 0;VALID;-0.154151529073715, 0.177932396531105, 0.971893727779388;-0.0322942510247231, 0, 0;0.187988609075546;VALID;-0.171423226594925, 0.172335937619209, 0.970007419586182;0.0322942510247231, 0, 0;0.193934097886086;2;1
43475;1000004044103771100;63731540630214;(-0.323, -0.141, -0.208);(358.342, 7.173, 358.304);VALID;-0.162655100226402, 0.175197377800941, 0.971004247665405;0, 0, 0;VALID;-0.153911367058754, 0.178022846579552, 0.971915185451508;-0.0322942510247231, 0, 0;0.186965510249138;VALID;-0.171384945511818, 0.172356963157654, 0.970010459423065;0.0322942510247231, 0, 0;0.194079473614693;2;1
43476;1000004044113821600;63731540630230;(-0.323, -0.141, -0.208);(358.331, 7.196, 358.293);VALID;-0.16262973845005, 0.175179719924927, 0.971011638641357;0, 0, 0;VALID;-0.153870522975922, 0.178043529391289, 0.971917867660522;-0.0322942510247231, 0, 0;0.187997177243233;VALID;-0.171375021338463, 0.172300890088081, 0.970022141933441;0.0322942510247231, 0, 0;0.193457871675491;2;1
43477;1000004044123808300;63731540630248;(-0.323, -0.141, -0.208);(358.338, 7.197, 358.292);VALID;-0.162564978003502, 0.175159081816673, 0.971026241779327;0, 0, 0;VALID;-0.153797581791878, 0.178043141961098, 0.971929490566254;-0.0322942510247231, 0, 0;0.188018590211868;VALID;-0.171318382024765, 0.172259956598282, 0.970039427280426;0.0322942510247231, 0, 0;0.194369927048683;2;1
43478;1000004044133763100;63731540630248;(-0.323, -0.141, -0.208);(358.338, 7.197, 358.292);VALID;-0.162540093064308, 0.175152346491814, 0.971031606197357;0, 0, 0;VALID;-0.153744801878929, 0.178087040781975, 0.971929788589478;-0.0322942510247231, 0, 0;0.188083797693253;VALID;-0.171321272850037, 0.172202453017235, 0.970049142837524;0.0322942510247231, 0, 0;0.193453133106232;2;1
43479;1000004044143811800;63731540630264;(-0.323, -0.141, -0.208);(358.337, 7.195, 358.293);VALID;-0.162538930773735, 0.175160706043243, 0.971030294895172;0, 0, 0;VALID;-0.153730601072311, 0.178106382489204, 0.971928477287292;-0.0322942510247231, 0, 0;0.188334316015244;VALID;-0.171333119273186, 0.17219977080822, 0.970047533512115;0.0322942510247231, 0, 0;0.1949482858181;2;1
43480;1000004044153768500;63731540630264;(-0.323, -0.141, -0.208);(358.337, 7.195, 358.293);VALID;-0.162526443600655, 0.175186485052109, 0.971027731895447;0, 0, 0;VALID;-0.153702735900879, 0.178131178021431, 0.971928358078003;-0.0322942510247231, 0, 0;0.188362464308739;VALID;-0.171335935592651, 0.172226503491402, 0.970042288303375;0.0322942510247231, 0, 0;0.194838613271713;2;1
43481;1000004044163935200;63731540630280;(-0.323, -0.141, -0.208);(358.335, 7.200, 358.288);VALID;-0.162459433078766, 0.175173088908196, 0.9710413813591;0, 0, 0;VALID;-0.153667867183685, 0.178134858608246, 0.97193318605423;-0.0322942510247231, 0, 0;0.188834950327873;VALID;-0.171236902475357, 0.172196105122566, 0.970065176486969;0.0322942510247231, 0, 0;0.195191070437431;2;1
43482;1000004044173863800;63731540630297;(-0.323, -0.141, -0.208);(358.343, 7.203, 358.292);VALID;-0.162515133619308, 0.175138622522354, 0.971038281917572;0, 0, 0;VALID;-0.153703689575195, 0.178071781992912, 0.971939086914063;-0.0322942510247231, 0, 0;0.188564077019691;VALID;-0.171312421560287, 0.172190219163895, 0.970052897930145;0.0322942510247231, 0, 0;0.195448979735374;2;1
43483;1000004044183901700;63731540630297;(-0.323, -0.141, -0.208);(358.343, 7.203, 358.292);VALID;-0.162979736924171, 0.175496861338615, 0.970895707607269;0, 0, 0;VALID;-0.153940454125404, 0.177976787090302, 0.971919000148773;-0.0322942510247231, 0, 0;0.188850194215775;VALID;-0.172004520893097, 0.173001319169998, 0.969786047935486;0.0322942510247231, 0, 0;0.195204138755798;2;1
43484;1000004044193881000;63731540630314;(-0.324, -0.141, -0.208);(358.316, 7.220, 358.297);VALID;-0.162967443466187, 0.176250100135803, 0.970761299133301;0, 0, 0;VALID;-0.153964579105377, 0.177976593375206, 0.971915245056152;-0.0322942510247231, 0, 0;0.189093679189682;VALID;-0.171956390142441, 0.174508571624756, 0.969524502754211;0.0322942510247231, 0, 0;0.196069464087486;2;1
43485;1000004044203894700;63731540630332;(-0.324, -0.141, -0.208);(358.329, 7.209, 358.294);VALID;-0.163087636232376, 0.177007392048836, 0.970603346824646;0, 0, 0;VALID;-0.153961643576622, 0.177979558706284, 0.971915185451508;-0.0322942510247231, 0, 0;0.188796862959862;VALID;-0.172199606895447, 0.176019996404648, 0.969208061695099;0.0322942510247231, 0, 0;0.195137798786163;2;1
43486;1000004044213896000;63731540630332;(-0.324, -0.141, -0.208);(358.329, 7.209, 358.294);VALID;-0.163260608911514, 0.177609533071518, 0.97046422958374;0, 0, 0;VALID;-0.153985574841499, 0.177879631519318, 0.971929669380188;-0.0322942510247231, 0, 0;0.189163208007813;VALID;-0.172521248459816, 0.177323758602142, 0.96891313791275;0.0322942510247231, 0, 0;0.1948052495718;2;1
43487;1000004044223908100;63731540630347;(-0.323, -0.141, -0.208);(358.336, 7.211, 358.292);VALID;-0.163423821330071, 0.178106799721718, 0.970345616340637;0, 0, 0;VALID;-0.154055640101433, 0.177653655409813, 0.971959888935089;-0.0322942510247231, 0, 0;0.189681187272072;VALID;-0.172777205705643, 0.17854380607605, 0.968643486499786;0.0322942510247231, 0, 0;0.195425927639008;2;1
43488;1000004044233999400;63731540630347;(-0.323, -0.141, -0.208);(358.336, 7.211, 358.292);VALID;-0.163575991988182, 0.178523570299149, 0.970243394374847;0, 0, 0;VALID;-0.154076367616653, 0.177512019872665, 0.971982479095459;-0.0322942510247231, 0, 0;0.189693436026573;VALID;-0.173060193657875, 0.179518267512321, 0.968412816524506;0.0322942510247231, 0, 0;0.195484891533852;2;1
43489;1000004044244035600;63731540630368;(-0.323, -0.141, -0.208);(358.341, 7.208, 358.289);VALID;-0.163740932941437, 0.178919941186905, 0.970142543315887;0, 0, 0;VALID;-0.154141485691071, 0.177372917532921, 0.971997559070587;-0.0322942510247231, 0, 0;0.190142810344696;VALID;-0.173324346542358, 0.180449426174164, 0.968192458152771;0.0322942510247231, 0, 0;0.195269256830215;2;1
43490;1000004044254079900;63731540630368;(-0.323, -0.141, -0.208);(358.341, 7.208, 358.289);VALID;-0.163851678371429, 0.179246172308922, 0.970063626766205;0, 0, 0;VALID;-0.154155477881432, 0.177227050065994, 0.9720219373703;-0.0322942510247231, 0, 0;0.190128654241562;VALID;-0.173531174659729, 0.181247040629387, 0.968006432056427;0.0322942510247231, 0, 0;0.195334002375603;2;1
43491;1000004044264078500;63731540630382;(-0.323, -0.141, -0.208);(358.349, 7.216, 358.281);VALID;-0.163901746273041, 0.179470658302307, 0.970013678073883;0, 0, 0;VALID;-0.154161334037781, 0.177076399326324, 0.972048461437225;-0.0322942510247231, 0, 0;0.189873233437538;VALID;-0.173624992370605, 0.181846112012863, 0.967877268791199;0.0322942510247231, 0, 0;0.193453133106232;2;1
43492;1000004044274086000;63731540630397;(-0.323, -0.141, -0.208);(358.348, 7.216, 358.283);VALID;-0.164067581295967, 0.179662063717842, 0.969950199127197;0, 0, 0;VALID;-0.154205307364464, 0.176945820450783, 0.972065269947052;-0.0322942510247231, 0, 0;0.190399453043938;VALID;-0.173911958932877, 0.182358711957932, 0.967729270458221;0.0322942510247231, 0, 0;0.195409014821053;2;1
43493;1000004044284063600;63731540630397;(-0.323, -0.141, -0.208);(358.348, 7.216, 358.283);VALID;-0.164077028632164, 0.179821655154228, 0.96991902589798;0, 0, 0;VALID;-0.154293924570084, 0.176818564534187, 0.972074389457703;-0.0322942510247231, 0, 0;0.190090537071228;VALID;-0.173842191696167, 0.182805076241493, 0.967657566070557;0.0322942510247231, 0, 0;0.194516688585281;2;1
43494;1000004044294055300;63731540630414;(-0.324, -0.141, -0.208);(358.361, 7.209, 358.281);VALID;-0.164037361741066, 0.179974749684334, 0.969897329807281;0, 0, 0;VALID;-0.154307439923286, 0.176734820008278, 0.972087442874908;-0.0322942510247231, 0, 0;0.189939796924591;VALID;-0.173749253153801, 0.183194905519485, 0.967600524425507;0.0322942510247231, 0, 0;0.193472415208817;2;1
43496;1000004044314143100;63731540630431;(-0.324, -0.141, -0.208);(358.364, 7.202, 358.281);VALID;-0.164141789078712, 0.180318966507912, 0.969815731048584;0, 0, 0;VALID;-0.154371425509453, 0.176600992679596, 0.972101628780365;-0.0322942510247231, 0, 0;0.190184414386749;VALID;-0.173893347382545, 0.184016287326813, 0.967418789863586;0.0322942510247231, 0, 0;0.195768237113953;2;1
43497;1000004044324198000;63731540630447;(-0.324, -0.141, -0.208);(358.363, 7.192, 358.285);VALID;-0.164212688803673, 0.180379822850227, 0.969792425632477;0, 0, 0;VALID;-0.15439735352993, 0.176508679986, 0.972114264965057;-0.0322942510247231, 0, 0;0.190254166722298;VALID;-0.174008846282959, 0.184229925274849, 0.967357337474823;0.0322942510247231, 0, 0;0.195338785648346;2;1
43498;1000004044334161800;63731540630447;(-0.324, -0.141, -0.208);(358.363, 7.192, 358.285);VALID;-0.164266094565392, 0.180437073111534, 0.969772696495056;0, 0, 0;VALID;-0.154411196708679, 0.176472157239914, 0.972118675708771;-0.0322942510247231, 0, 0;0.190352320671082;VALID;-0.174101561307907, 0.184380635619164, 0.967311978340149;0.0322942510247231, 0, 0;0.195429682731628;2;1
43499;1000004044344163100;63731540630464;(-0.324, -0.141, -0.208);(358.372, 7.186, 358.275);VALID;-0.164399072527885, 0.180492982268333, 0.96973979473114;0, 0, 0;VALID;-0.15443229675293, 0.176442176103592, 0.972120761871338;-0.0322942510247231, 0, 0;0.190479457378387;VALID;-0.174345895648003, 0.184521868824959, 0.967241048812866;0.0322942510247231, 0, 0;0.195716708898544;2;1
43500;1000004044354227400;63731540630480;(-0.324, -0.141, -0.208);(358.357, 7.183, 358.284);VALID;-0.164453059434891, 0.180613860487938, 0.96970808506012;0, 0, 0;VALID;-0.154466554522514, 0.176427215337753, 0.972118079662323;-0.0322942510247231, 0, 0;0.190258100628853;VALID;-0.174419328570366, 0.184778288006783, 0.967178821563721;0.0322942510247231, 0, 0;0.195147484540939;2;1
43501;1000004044364191500;63731540630480;(-0.324, -0.141, -0.208);(358.357, 7.183, 358.284);VALID;-0.164570853114128, 0.1806730479002, 0.969677090644836;0, 0, 0;VALID;-0.154501110315323, 0.176411300897598, 0.972115457057953;-0.0322942510247231, 0, 0;0.190150246024132;VALID;-0.17461995780468, 0.184912115335464, 0.967117071151733;0.0322942510247231, 0, 0;0.19496513903141;2;1
43502;1000004044374285100;63731540630496;(-0.324, -0.141, -0.208);(358.375, 7.196, 358.281);VALID;-0.16447839140892, 0.180673360824585, 0.969692707061768;0, 0, 0;VALID;-0.154514119029045, 0.176376581192017, 0.972119688987732;-0.0322942510247231, 0, 0;0.190300822257996;VALID;-0.174422323703766, 0.184947803616524, 0.96714586019516;0.0322942510247231, 0, 0;0.194091707468033;2;1
43503;1000004044384347900;63731540630497;(-0.324, -0.141, -0.208);(358.375, 7.196, 358.281);VALID;-0.164500489830971, 0.180741682648659, 0.96967625617981;0, 0, 0;VALID;-0.154536247253418, 0.176418974995613, 0.972108483314514;-0.0322942510247231, 0, 0;0.189932554960251;VALID;-0.174444332718849, 0.185041978955269, 0.967123925685883;0.0322942510247231, 0, 0;0.195175692439079;2;1
43504;1000004044394394300;63731540630514;(-0.324, -0.141, -0.208);(358.353, 7.191, 358.281);VALID;-0.164477095007896, 0.18075367808342, 0.969677984714508;0, 0, 0;VALID;-0.154565379023552, 0.176396578550339, 0.972107887268066;-0.0322942510247231, 0, 0;0.190140217542648;VALID;-0.174368545413017, 0.185088515281677, 0.967128694057465;0.0322942510247231, 0, 0;0.194609805941582;2;1
43505;1000004044404355800;63731540630530;(-0.324, -0.141, -0.208);(358.369, 7.191, 358.276);VALID;-0.164380118250847, 0.180748775601387, 0.969695329666138;0, 0, 0;VALID;-0.154569923877716, 0.176424622535706, 0.972102105617523;-0.0322942510247231, 0, 0;0.189810425043106;VALID;-0.174170449376106, 0.185051098465919, 0.967171490192413;0.0322942510247231, 0, 0;0.193644553422928;2;1
43506;1000004044414402200;63731540630530;(-0.324, -0.141, -0.208);(358.369, 7.191, 358.276);VALID;-0.164355143904686, 0.180743396282196, 0.969700574874878;0, 0, 0;VALID;-0.154575020074844, 0.176466211676598, 0.972093760967255;-0.0322942510247231, 0, 0;0.190078258514404;VALID;-0.174115598201752, 0.184998959302902, 0.967191398143768;0.0322942510247231, 0, 0;0.193200528621674;2;1
43507;1000004044424281600;63731540630547;(-0.324, -0.141, -0.208);(358.362, 7.204, 358.277);VALID;-0.164355501532555, 0.180775627493858, 0.969694495201111;0, 0, 0;VALID;-0.154623731970787, 0.176474064588547, 0.972084581851959;-0.0322942510247231, 0, 0;0.189806908369064;VALID;-0.174067720770836, 0.185055688023567, 0.967189133167267;0.0322942510247231, 0, 0;0.194463163614273;2;1
43508;1000004044434287400;63731540630547;(-0.324, -0.141, -0.208);(358.362, 7.204, 358.277);VALID;-0.164410829544067, 0.180799126625061, 0.969680726528168;0, 0, 0;VALID;-0.154649391770363, 0.176476985216141, 0.972079932689667;-0.0322942510247231, 0, 0;0.189468950033188;VALID;-0.174152597784996, 0.185099616646767, 0.967165470123291;0.0322942510247231, 0, 0;0.194951832294464;2;1
43509;1000004044444455100;63731540630564;(-0.324, -0.141, -0.208);(358.392, 7.190, 358.281);VALID;-0.164413794875145, 0.180806502699852, 0.96967887878418;0, 0, 0;VALID;-0.154643222689629, 0.176471263170242, 0.972081959247589;-0.0322942510247231, 0, 0;0.189808547496796;VALID;-0.174164623022079, 0.185120031237602, 0.967159390449524;0.0322942510247231, 0, 0;0.194515094161034;2;1
43510;1000004044454467600;63731540630581;(-0.324, -0.141, -0.208);(358.384, 7.207, 358.276);VALID;-0.16444094479084, 0.180835872888565, 0.969668805599213;0, 0, 0;VALID;-0.154659405350685, 0.176518648862839, 0.972070813179016;-0.0322942510247231, 0, 0;0.189480528235435;VALID;-0.174202755093575, 0.185131385922432, 0.967150330543518;0.0322942510247231, 0, 0;0.194377735257149;2;1
43511;1000004044464470000;63731540630581;(-0.324, -0.141, -0.208);(358.384, 7.207, 358.276);VALID;-0.164429157972336, 0.180873885750771, 0.969663679599762;0, 0, 0;VALID;-0.154617175459862, 0.176602482795715, 0.972062289714813;-0.0322942510247231, 0, 0;0.189595311880112;VALID;-0.174221381545067, 0.185123533010483, 0.96714848279953;0.0322942510247231, 0, 0;0.194127455353737;2;1
43512;1000004044474388700;63731540630597;(-0.324, -0.141, -0.208);(358.402, 7.195, 358.274);VALID;-0.164459317922592, 0.180918097496033, 0.969650328159332;0, 0, 0;VALID;-0.154643937945366, 0.176607519388199, 0.972057104110718;-0.0322942510247231, 0, 0;0.189448341727257;VALID;-0.174254849553108, 0.185206845402718, 0.967126488685608;0.0322942510247231, 0, 0;0.193866372108459;2;1
43513;1000004044484423400;63731540630597;(-0.324, -0.141, -0.208);(358.402, 7.195, 358.274);VALID;-0.164482325315475, 0.18092580139637, 0.969645023345947;0, 0, 0;VALID;-0.154612243175507, 0.1766597032547, 0.972052693367004;-0.0322942510247231, 0, 0;0.189570367336273;VALID;-0.174332454800606, 0.18516993522644, 0.967119574546814;0.0322942510247231, 0, 0;0.1944580078125;2;1
43514;1000004044494464400;63731540630614;(-0.324, -0.141, -0.208);(358.408, 7.196, 358.277);VALID;-0.164510771632195, 0.180959850549698, 0.969633817672729;0, 0, 0;VALID;-0.154602825641632, 0.176693722605705, 0.972047984600067;-0.0322942510247231, 0, 0;0.18935427069664;VALID;-0.174398601055145, 0.185203850269318, 0.967101156711578;0.0322942510247231, 0, 0;0.193851962685585;2;1
43515;1000004044504555600;63731540630631;(-0.324, -0.141, -0.208);(358.392, 7.202, 358.289);VALID;-0.164473578333855, 0.180973038077354, 0.96963769197464;0, 0, 0;VALID;-0.154604807496071, 0.176748752593994, 0.972037672996521;-0.0322942510247231, 0, 0;0.189019933342934;VALID;-0.174322456121445, 0.18517541885376, 0.967120349407196;0.0322942510247231, 0, 0;0.193452328443527;2;1
