Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftEyePupilSize;RightEyeStatus;RightEyeForward;RightEyePosition;RightEyePupilSize;FocusDistance;FocusStability
22929;1000003838238563100;63731540424350;(-0.305, -0.143, 0.009);(4.446, 7.840, 359.438);VALID;-0.194179743528366, 0.035511527210474, 0.980322957038879;0, 0, 0;VALID;-0.170051515102386, 0.189397618174553, 0.967063069343567;-0.0323336496949196, 0, 0;0.164112478494644;VALID;-0.213562428951263, -0.119242422282696, 0.969624817371368;0.0323336496949196, 0, 0;0.166138261556625;0.0286235269159079;0
22930;1000003838248661400;63731540424367;(-0.307, -0.142, 0.010);(4.337, 6.592, 359.401);VALID;-0.193065360188484, 0.0830518528819084, 0.977664649486542;0, 0, 0;VALID;-0.173936724662781, 0.189878776669502, 0.966277420520782;-0.0323336496949196, 0, 0;0.165532544255257;VALID;-0.209895044565201, -0.0247640237212181, 0.97741025686264;0.0323336496949196, 0, 0;0.165481552481651;0.0486794225871563;0
22931;1000003838258760400;63731540424385;(-0.309, -0.142, 0.010);(4.212, 5.403, 359.402);VALID;-0.19086928665638, 0.12415137887001, 0.973732709884644;0, 0, 0;VALID;-0.175739109516144, 0.186457753181458, 0.966617465019226;-0.0323336496949196, 0, 0;0.16402767598629;VALID;-0.205205127596855, 0.061328336596489, 0.976795613765717;0.0323336496949196, 0, 0;0.16268302500248;0.114349074661732;0
22932;1000003838268751000;63731540424385;(-0.309, -0.142, 0.010);(4.212, 5.403, 359.402);VALID;-0.187676429748535, 0.147349193692207, 0.971115708351135;0, 0, 0;VALID;-0.17372927069664, 0.186518475413322, 0.966968953609467;-0.0323336496949196, 0, 0;0.164109244942665;VALID;-0.201295912265778, 0.1079226359725, 0.973567008972168;0.0323336496949196, 0, 0;0.160568833351135;0.255144745111465;0
22933;1000003838278669000;63731540424400;(-0.311, -0.142, 0.011);(4.093, 4.390, 359.463);VALID;-0.181313022971153, 0.159056320786476, 0.970477521419525;0, 0, 0;VALID;-0.172559052705765, 0.184424638748169, 0.967579960823059;-0.0323336496949196, 0, 0;0.162668615579605;VALID;-0.189934894442558, 0.133572116494179, 0.97266811132431;0.0323336496949196, 0, 0;0.158351361751556;0.385491043329239;0
22934;1000003838288661500;63731540424400;(-0.311, -0.142, 0.011);(4.093, 4.390, 359.463);VALID;-0.170564904808998, 0.164379417896271, 0.971538484096527;0, 0, 0;VALID;-0.168047219514847, 0.183163717389107, 0.968613028526306;-0.0323336496949196, 0, 0;0.159593537449837;VALID;-0.173019871115685, 0.145534664392471, 0.974106669425964;0.0323336496949196, 0, 0;0.158560439944267;2;0
22935;1000003838298666300;63731540424417;(-0.314, -0.141, 0.011);(3.956, 3.442, 359.594);VALID;-0.153872728347778, 0.167025417089462, 0.973871469497681;0, 0, 0;VALID;-0.152110859751701, 0.183832734823227, 0.971116781234741;-0.0323336496949196, 0, 0;0.157780513167381;VALID;-0.15558947622776, 0.150169134140015, 0.976340711116791;0.0323336496949196, 0, 0;0.1588264554739;2;0
22936;1000003838308725000;63731540424434;(-0.316, -0.141, 0.012);(3.853, 2.575, 359.740);VALID;-0.135712623596191, 0.168558731675148, 0.976304292678833;0, 0, 0;VALID;-0.133618280291557, 0.184383019804955, 0.973729431629181;-0.0323336496949196, 0, 0;0.158867537975311;VALID;-0.137771502137184, 0.152690395712852, 0.978623867034912;0.0323336496949196, 0, 0;0.160423174500465;2;0
22937;1000003838318928400;63731540424434;(-0.316, -0.141, 0.012);(3.853, 2.575, 359.740);VALID;-0.123116463422775, 0.167994752526283, 0.978069603443146;0, 0, 0;VALID;-0.114303559064865, 0.184773340821266, 0.97611141204834;-0.0323336496949196, 0, 0;0.159234583377838;VALID;-0.131884664297104, 0.151155188679695, 0.97967267036438;0.0323336496949196, 0, 0;0.160349920392036;2;0
22938;1000003838328897700;63731540424451;(-0.318, -0.141, 0.012);(3.787, 1.851, 359.886);VALID;-0.11238993704319, 0.167590871453285, 0.979429304599762;0, 0, 0;VALID;-0.101441085338593, 0.184174060821533, 0.977644920349121;-0.0323336496949196, 0, 0;0.158606350421906;VALID;-0.123294055461884, 0.150940969586372, 0.980823814868927;0.0323336496949196, 0, 0;0.161169111728668;2;0
22939;1000003838338892100;63731540424451;(-0.318, -0.141, 0.012);(3.787, 1.851, 359.886);VALID;-0.0990330129861832, 0.169667944312096, 0.980512738227844;0, 0, 0;VALID;-0.0856436714529991, 0.184634938836098, 0.979068517684937;-0.0323336496949196, 0, 0;0.159673541784287;VALID;-0.112382210791111, 0.154632166028023, 0.98155951499939;0.0323336496949196, 0, 0;0.160664483904839;2;0
22940;1000003838348772900;63731540424467;(-0.320, -0.140, 0.013);(3.757, 1.201, 0.022);VALID;-0.0822926759719849, 0.171193197369576, 0.981794714927673;0, 0, 0;VALID;-0.0693050101399422, 0.185430631041527, 0.980210304260254;-0.0323336496949196, 0, 0;0.159071892499924;VALID;-0.0952495783567429, 0.156891733407974, 0.983011960983276;0.0323336496949196, 0, 0;0.16121381521225;2;0
22941;1000003838358837100;63731540424484;(-0.321, -0.140, 0.013);(3.705, 0.652, 0.191);VALID;-0.0708083286881447, 0.170652911067009, 0.982783675193787;0, 0, 0;VALID;-0.0554955750703812, 0.185871750116348, 0.981005549430847;-0.0323336496949196, 0, 0;0.159325763583183;VALID;-0.0860878601670265, 0.155353993177414, 0.984100639820099;0.0323336496949196, 0, 0;0.162475094199181;2;0
22942;1000003838368815700;63731540424484;(-0.321, -0.140, 0.013);(3.705, 0.652, 0.191);VALID;-0.0585387945175171, 0.170439288020134, 0.983627796173096;0, 0, 0;VALID;-0.0439096093177795, 0.186429873108864, 0.981486558914185;-0.0323336496949196, 0, 0;0.159582898020744;VALID;-0.0731402188539505, 0.154367849230766, 0.98530250787735;0.0323336496949196, 0, 0;0.161828339099884;2;0
22943;1000003838378808500;63731540424502;(-0.323, -0.140, 0.014);(3.644, 0.131, 0.366);VALID;-0.0468081943690777, 0.170655399560928, 0.98421835899353;0, 0, 0;VALID;-0.0331766679883003, 0.186666131019592, 0.981863081455231;-0.0323336496949196, 0, 0;0.159229561686516;VALID;-0.0604187622666359, 0.154568254947662, 0.986132979393005;0.0323336496949196, 0, 0;0.163330584764481;2;0
22944;1000003838388954500;63731540424502;(-0.323, -0.140, 0.014);(3.644, 0.131, 0.366);VALID;-0.0377607904374599, 0.170396327972412, 0.984651803970337;0, 0, 0;VALID;-0.0245804246515036, 0.186510860919952, 0.982145369052887;-0.0323336496949196, 0, 0;0.159568578004837;VALID;-0.0509245507419109, 0.154206871986389, 0.986725330352783;0.0323336496949196, 0, 0;0.163992166519165;2;0
22945;1000003838398975200;63731540424518;(-0.325, -0.140, 0.014);(3.603, 359.731, 0.560);VALID;-0.0321029536426067, 0.169405922293663, 0.985023379325867;0, 0, 0;VALID;-0.0170278754085302, 0.186169058084488, 0.982370138168335;-0.0323336496949196, 0, 0;0.159690752625465;VALID;-0.0471614897251129, 0.152555495500565, 0.987168967723846;0.0323336496949196, 0, 0;0.164526894688606;2;0
22946;1000003838408973600;63731540424535;(-0.326, -0.139, 0.015);(3.566, 359.380, 0.758);VALID;-0.026727607473731, 0.169058680534363, 0.985243499279022;0, 0, 0;VALID;-0.0101301502436399, 0.185950577259064, 0.98250687122345;-0.0323336496949196, 0, 0;0.159281834959984;VALID;-0.0433098748326302, 0.152070701122284, 0.987420260906219;0.0323336496949196, 0, 0;0.165055751800537;2;0
22947;1000003838418939200;63731540424539;(-0.326, -0.139, 0.015);(3.566, 359.380, 0.758);VALID;-0.0190626848489046, 0.168972536921501, 0.985436379909515;0, 0, 0;VALID;-0.00352834234945476, 0.185684069991112, 0.982603192329407;-0.0323336496949196, 0, 0;0.160140112042427;VALID;-0.0345869511365891, 0.152171686291695, 0.987748742103577;0.0323336496949196, 0, 0;0.164938017725945;2;0
22949;1000003838438989600;63731540424552;(-0.327, -0.139, 0.015);(3.589, 359.094, 0.959);VALID;-0.00978757068514824, 0.16865248978138, 0.985626995563507;0, 0, 0;VALID;0.00514179654419422, 0.185071155428886, 0.982711672782898;-0.0323336496949196, 0, 0;0.158536911010742;VALID;-0.0247120354324579, 0.152149349451065, 0.988048553466797;0.0323336496949196, 0, 0;0.166277915239334;2;0
22950;1000003838448947900;63731540424567;(-0.328, -0.139, 0.015);(3.633, 358.856, 1.157);VALID;-0.00548591976985335, 0.167619377374649, 0.985836505889893;0, 0, 0;VALID;0.00865466240793467, 0.18310871720314, 0.983054578304291;-0.0323336496949196, 0, 0;0.159442976117134;VALID;-0.0196240451186895, 0.152055025100708, 0.988177180290222;0.0323336496949196, 0, 0;0.166642919182777;2;0
22951;1000003838459107000;63731540424584;(-0.329, -0.139, 0.015);(3.695, 358.641, 1.378);VALID;-0.00207335338927805, 0.166568592190742, 0.986027717590332;0, 0, 0;VALID;0.0104131922125816, 0.181154817342758, 0.983399450778961;-0.0323336496949196, 0, 0;0.159624889492989;VALID;-0.0145591208711267, 0.151919811964035, 0.988285601139069;0.0323336496949196, 0, 0;0.166677460074425;2;0
22952;1000003838469091700;63731540424584;(-0.329, -0.139, 0.015);(3.695, 358.641, 1.378);VALID;0.00356793636456132, 0.165772303938866, 0.986157596111298;0, 0, 0;VALID;0.0148640032857656, 0.179311513900757, 0.983680069446564;-0.0323336496949196, 0, 0;0.160649731755257;VALID;-0.00772926211357117, 0.152180522680283, 0.988322496414185;0.0323336496949196, 0, 0;0.167315870523453;2;0
22953;1000003838479073300;63731540424601;(-0.330, -0.139, 0.016);(3.800, 358.451, 1.570);VALID;0.00836270488798618, 0.165716797113419, 0.986137926578522;0, 0, 0;VALID;0.019479526206851, 0.17922055721283, 0.983616054058075;-0.0323336496949196, 0, 0;0.160175204277039;VALID;-0.00275672925636172, 0.152161285281181, 0.988351821899414;0.0323336496949196, 0, 0;0.168092727661133;2;0
22954;1000003838489041300;63731540424601;(-0.330, -0.139, 0.016);(3.800, 358.451, 1.570);VALID;0.0134788397699595, 0.165266841650009, 0.986156761646271;0, 0, 0;VALID;0.023614689707756, 0.177959576249123, 0.983754396438599;-0.0323336496949196, 0, 0;0.161090314388275;VALID;0.00333935511298478, 0.152529552578926, 0.988293290138245;0.0323336496949196, 0, 0;0.16785953938961;2;0
22955;1000003838499047500;63731540424617;(-0.331, -0.140, 0.016);(3.865, 358.324, 1.730);VALID;0.0167492683976889, 0.164715230464935, 0.986198961734772;0, 0, 0;VALID;0.0273889321833849, 0.17706535756588, 0.983817934989929;-0.0323336496949196, 0, 0;0.160835176706314;VALID;0.00610505836084485, 0.152320399880409, 0.988312304019928;0.0323336496949196, 0, 0;0.167593091726303;2;0
22956;1000003838509092500;63731540424635;(-0.332, -0.140, 0.016);(3.930, 358.204, 1.866);VALID;0.0200414843857288, 0.164365828037262, 0.986195802688599;0, 0, 0;VALID;0.0302396360784769, 0.176461398601532, 0.983842968940735;-0.0323336496949196, 0, 0;0.159817859530449;VALID;0.00983820576220751, 0.152228221297264, 0.988296389579773;0.0323336496949196, 0, 0;0.168516397476196;2;0
22957;1000003838519144300;63731540424635;(-0.332, -0.140, 0.016);(3.930, 358.204, 1.866);VALID;0.0241627488285303, 0.164356753230095, 0.986104965209961;0, 0, 0;VALID;0.0337275974452496, 0.175966039299965, 0.983818292617798;-0.0323336496949196, 0, 0;0.161328464746475;VALID;0.0145923066884279, 0.152709439396858, 0.988163411617279;0.0323336496949196, 0, 0;0.169090360403061;2;0
22958;1000003838529218100;63731540424651;(-0.332, -0.140, 0.016);(3.932, 358.113, 1.962);VALID;0.0244101155549288, 0.16527633368969, 0.985945165157318;0, 0, 0;VALID;0.0334087088704109, 0.176322400569916, 0.983765363693237;-0.0323336496949196, 0, 0;0.160852834582329;VALID;0.0154064493253827, 0.154195934534073, 0.987920165061951;0.0323336496949196, 0, 0;0.170412644743919;2;0
22959;1000003838539214600;63731540424651;(-0.332, -0.140, 0.016);(3.932, 358.113, 1.962);VALID;0.019505936652422, 0.169221386313438, 0.985385000705719;0, 0, 0;VALID;0.0289708860218525, 0.179052025079727, 0.983412981033325;-0.0323336496949196, 0, 0;0.16095919907093;VALID;0.0100372778251767, 0.159358561038971, 0.987169742584229;0.0323336496949196, 0, 0;0.168794080615044;2;0
22960;1000003838549213200;63731540424667;(-0.333, -0.139, 0.016);(3.872, 358.060, 2.013);VALID;0.0177176110446453, 0.182428672909737, 0.983059465885162;0, 0, 0;VALID;0.0274275690317154, 0.19024470448494, 0.981353521347046;-0.0323336496949196, 0, 0;0.161549746990204;VALID;0.00800484698265791, 0.174583777785301, 0.98460978269577;0.0323336496949196, 0, 0;0.169045567512512;2;0
22961;1000003838559275300;63731540424684;(-0.333, -0.139, 0.016);(3.808, 358.063, 2.060);VALID;0.017103023827076, 0.200066760182381, 0.979632973670959;0, 0, 0;VALID;0.0267220307141542, 0.208596616983414, 0.977636635303497;-0.0323336496949196, 0, 0;0.162778407335281;VALID;0.00748112332075834, 0.191503047943115, 0.981463491916656;0.0323336496949196, 0, 0;0.16957426071167;2;0
22962;1000003838569281900;63731540424685;(-0.333, -0.139, 0.016);(3.808, 358.063, 2.060);VALID;0.01673598960042, 0.213348731398582, 0.976832747459412;0, 0, 0;VALID;0.0262061823159456, 0.222812205553055, 0.974509060382843;-0.0323336496949196, 0, 0;0.161970898509026;VALID;0.00726270955055952, 0.203845858573914, 0.97897607088089;0.0323336496949196, 0, 0;0.169346243143082;2;0
22963;1000003838579207200;63731540424701;(-0.333, -0.139, 0.016);(3.732, 358.115, 2.068);VALID;0.0162106230854988, 0.220601171255112, 0.975229382514954;0, 0, 0;VALID;0.0258887447416782, 0.23288057744503, 0.972160696983337;-0.0323336496949196, 0, 0;0.162889987230301;VALID;0.00652838498353958, 0.208265766501427, 0.978050470352173;0.0323336496949196, 0, 0;0.169603228569031;2;0
22964;1000003838589237400;63731540424701;(-0.333, -0.139, 0.016);(3.732, 358.115, 2.068);VALID;0.016534112393856, 0.223312139511108, 0.97460675239563;0, 0, 0;VALID;0.0271297544240952, 0.235756605863571, 0.971433401107788;-0.0323336496949196, 0, 0;0.16146095097065;VALID;0.00593388779088855, 0.210805758833885, 0.97750997543335;0.0323336496949196, 0, 0;0.170171663165092;2;0
22965;1000003838599357800;63731540424717;(-0.334, -0.139, 0.016);(3.682, 358.158, 2.086);VALID;0.0162624605000019, 0.226771831512451, 0.973812162876129;0, 0, 0;VALID;0.0271014515310526, 0.241340905427933, 0.970061898231506;-0.0323336496949196, 0, 0;0.163138791918755;VALID;0.00541788013651967, 0.212124779820442, 0.977227568626404;0.0323336496949196, 0, 0;0.170376673340797;2;0
22966;1000003838609347000;63731540424735;(-0.334, -0.139, 0.016);(3.628, 358.230, 2.086);VALID;0.0158379320055246, 0.226940423250198, 0.973779857158661;0, 0, 0;VALID;0.027060903608799, 0.244788646697998, 0.969198763370514;-0.0323336496949196, 0, 0;0.164254069328308;VALID;0.00460758758708835, 0.208986565470696, 0.977907657623291;0.0323336496949196, 0, 0;0.17062371969223;2;0
22967;1000003838619350800;63731540424735;(-0.334, -0.139, 0.016);(3.628, 358.230, 2.086);VALID;0.015381196513772, 0.228570908308029, 0.973405778408051;0, 0, 0;VALID;0.0268884766846895, 0.246883317828178, 0.968672096729279;-0.0323336496949196, 0, 0;0.163174539804459;VALID;0.00386637775227427, 0.210146471858025, 0.977662265300751;0.0323336496949196, 0, 0;0.170936360955238;2;0
22968;1000003838629355800;63731540424752;(-0.334, -0.138, 0.016);(3.550, 358.321, 2.103);VALID;0.0139814671128988, 0.227127820253372, 0.973764598369598;0, 0, 0;VALID;0.0267933234572411, 0.249066114425659, 0.96811580657959;-0.0323336496949196, 0, 0;0.163462847471237;VALID;0.00116014177910984, 0.20503568649292, 0.978753805160522;0.0323336496949196, 0, 0;0.170995727181435;2;0
22969;1000003838639358000;63731540424752;(-0.334, -0.138, 0.016);(3.550, 358.321, 2.103);VALID;0.0135098434984684, 0.227990016341209, 0.973569750785828;0, 0, 0;VALID;0.0267724171280861, 0.249431580305099, 0.968022286891937;-0.0323336496949196, 0, 0;0.163292989134789;VALID;0.000238265696680173, 0.206396520137787, 0.978468418121338;0.0323336496949196, 0, 0;0.170885369181633;2;0
22970;1000003838649317400;63731540424768;(-0.334, -0.138, 0.015);(3.475, 358.423, 2.117);VALID;0.0130399502813816, 0.228786766529083, 0.973389208316803;0, 0, 0;VALID;0.0267132185399532, 0.249874234199524, 0.967909753322601;-0.0323336496949196, 0, 0;0.162368223071098;VALID;-0.000641944876406342, 0.207547903060913, 0.978224635124207;0.0323336496949196, 0, 0;0.170997366309166;2;0
22971;1000003838659484500;63731540424785;(-0.334, -0.138, 0.015);(3.399, 358.551, 2.113);VALID;0.0126573704183102, 0.228088870644569, 0.973558068275452;0, 0, 0;VALID;0.02658736333251, 0.249996691942215, 0.967881560325623;-0.0323336496949196, 0, 0;0.163515135645866;VALID;-0.00128156039863825, 0.20601998269558, 0.978546917438507;0.0323336496949196, 0, 0;0.171927735209465;0.637864828109741;0
22972;1000003838669512300;63731540424785;(-0.334, -0.138, 0.015);(3.399, 358.551, 2.113);VALID;0.0122138960286975, 0.228636965155602, 0.97343510389328;0, 0, 0;VALID;0.0264730472117662, 0.250156044960022, 0.967843532562256;-0.0323336496949196, 0, 0;0.164490327239037;VALID;-0.00205377745442092, 0.206958383321762, 0.978347599506378;0.0323336496949196, 0, 0;0.172481864690781;0.660935342311859;0
22973;1000003838679452600;63731540424802;(-0.333, -0.138, 0.015);(3.310, 358.697, 2.148);VALID;0.012203929014504, 0.229132294654846, 0.973318755626678;0, 0, 0;VALID;0.0263720918446779, 0.249498263001442, 0.968016088008881;-0.0323336496949196, 0, 0;0.163934305310249;VALID;-0.00197208928875625, 0.208618849515915, 0.977995038032532;0.0323336496949196, 0, 0;0.172201365232468;2;0.0303951986134052
22974;1000003838689542400;63731540424802;(-0.333, -0.138, 0.015);(3.310, 358.697, 2.148);VALID;0.0118827382102609, 0.228165462613106, 0.973549842834473;0, 0, 0;VALID;0.0261266864836216, 0.248923033475876, 0.968170821666718;-0.0323336496949196, 0, 0;0.164067313075066;VALID;-0.00236908392980695, 0.207256689667702, 0.978283703327179;0.0323336496949196, 0, 0;0.172549054026604;2;0.0629425272345543
22975;1000003838699472600;63731540424818;(-0.333, -0.138, 0.015);(3.221, 358.841, 2.208);VALID;0.0114244893193245, 0.228423908352852, 0.973494708538055;0, 0, 0;VALID;0.0259289238601923, 0.250115096569061, 0.967868864536285;-0.0323336496949196, 0, 0;0.162801638245583;VALID;-0.0030880852136761, 0.206569954752922, 0.978426933288574;0.0323336496949196, 0, 0;0.172582402825356;0.658252775669098;0.10278781503439
22976;1000003838709505300;63731540424834;(-0.333, -0.138, 0.016);(3.102, 358.986, 2.302);VALID;0.0110724521800876, 0.228381901979446, 0.973508656024933;0, 0, 0;VALID;0.0258101653307676, 0.250844746828079, 0.96768319606781;-0.0323336496949196, 0, 0;0.164610996842384;VALID;-0.00367362890392542, 0.205746442079544, 0.978598415851593;0.0323336496949196, 0, 0;0.172198459506035;0.630618989467621;0.156752854585648
22977;1000003838719523800;63731540424834;(-0.333, -0.138, 0.016);(3.102, 358.986, 2.302);VALID;0.0105879744514823, 0.228162199258804, 0.973565578460693;0, 0, 0;VALID;0.0256043672561646, 0.251260042190552, 0.967580914497375;-0.0323336496949196, 0, 0;0.164733096957207;VALID;-0.0044368333183229, 0.204883009195328, 0.978776395320892;0.0323336496949196, 0, 0;0.17279651761055;0.610924661159515;0.162920564413071
22978;1000003838729697200;63731540424852;(-0.333, -0.138, 0.016);(3.033, 359.130, 2.363);VALID;0.0104859517887235, 0.226712569594383, 0.973905265331268;0, 0, 0;VALID;0.0259745512157679, 0.249899700284004, 0.967923283576965;-0.0323336496949196, 0, 0;0.165141269564629;VALID;-0.00501117529347539, 0.203341037034988, 0.979095160961151;0.0323336496949196, 0, 0;0.173197984695435;0.615792632102966;0.232054844498634
22979;1000003838739654900;63731540424852;(-0.333, -0.138, 0.016);(3.033, 359.130, 2.363);VALID;0.00995598360896111, 0.226592749357224, 0.973938703536987;0, 0, 0;VALID;0.0251634530723095, 0.24899585545063, 0.968177616596222;-0.0323336496949196, 0, 0;0.164655402302742;VALID;-0.00525911618024111, 0.204015985131264, 0.978953421115875;0.0323336496949196, 0, 0;0.173008739948273;0.641662001609802;0.418050169944763
22980;1000003838749575400;63731540424869;(-0.333, -0.138, 0.016);(3.027, 359.263, 2.386);VALID;0.00922348722815514, 0.225619360804558, 0.974171876907349;0, 0, 0;VALID;0.0244958531111479, 0.248524576425552, 0.968315780162811;-0.0323336496949196, 0, 0;0.163536071777344;VALID;-0.00605618581175804, 0.202535420656204, 0.979256212711334;0.0323336496949196, 0, 0;0.173948064446449;0.62337738275528;0.657808125019073
22981;1000003838759649300;63731540424886;(-0.333, -0.138, 0.016);(3.040, 359.376, 2.379);VALID;0.00822691339999437, 0.224510505795479, 0.974436938762665;0, 0, 0;VALID;0.0234478451311588, 0.247692734003067, 0.968554854393005;-0.0323336496949196, 0, 0;0.16462516784668;VALID;-0.00700063118711114, 0.201147824525833, 0.97953587770462;0.0323336496949196, 0, 0;0.173674672842026;0.612369120121002;0.830622732639313
22982;1000003838769643400;63731540424886;(-0.333, -0.138, 0.016);(3.040, 359.376, 2.379);VALID;0.0072945561259985, 0.223489820957184, 0.974678993225098;0, 0, 0;VALID;0.0227379184216261, 0.247055262327194, 0.968734562397003;-0.0323336496949196, 0, 0;0.163914978504181;VALID;-0.00815485324710608, 0.199739068746567, 0.979815185070038;0.0323336496949196, 0, 0;0.173874884843826;0.602215170860291;0.91717803478241
22983;1000003838779611600;63731540424902;(-0.333, -0.138, 0.016);(3.090, 359.441, 2.357);VALID;0.00628945371136069, 0.222411155700684, 0.974932670593262;0, 0, 0;VALID;0.021674357354641, 0.246115356683731, 0.968998193740845;-0.0323336496949196, 0, 0;0.165685400366783;VALID;-0.00910069420933723, 0.198521494865417, 0.980054259300232;0.0323336496949196, 0, 0;0.174172520637512;0.596580982208252;0.935860097408295
22984;1000003838789641900;63731540424902;(-0.333, -0.138, 0.016);(3.090, 359.441, 2.357);VALID;0.00555327720940113, 0.222336754202843, 0.974954128265381;0, 0, 0;VALID;0.0205528438091278, 0.244842022657394, 0.969345152378082;-0.0323336496949196, 0, 0;0.165705740451813;VALID;-0.00945052597671747, 0.19966185092926, 0.979819297790527;0.0323336496949196, 0, 0;0.174691304564476;0.635659396648407;0.976252377033234
22985;1000003838799731100;63731540424919;(-0.333, -0.139, 0.016);(3.156, 359.472, 2.348);VALID;0.005930095911026, 0.21806974709034, 0.975915193557739;0, 0, 0;VALID;0.021191319450736, 0.239665597677231, 0.970624208450317;-0.0323336496949196, 0, 0;0.16533574461937;VALID;-0.00933543965220451, 0.196315288543701, 0.980496406555176;0.0323336496949196, 0, 0;0.174096956849098;0.678460478782654;0.919928133487701
22986;1000003838809772300;63731540424936;(-0.333, -0.139, 0.017);(3.302, 359.469, 2.311);VALID;0.0215588063001633, 0.213364630937576, 0.976734757423401;-0.0323336496949196, 0, 0;VALID;0.0215588063001633, 0.213364630937576, 0.976734757423401;-0.0323336496949196, 0, 0;0.163315623998642;INVALID;;;;2;0.710680067539215
22987;1000003838819773800;63731540424936;(-0.333, -0.139, 0.017);(3.302, 359.469, 2.311);INVALID;;;INVALID;;;;INVALID;;;;;
22988;1000003838829751200;63731540424952;(-0.332, -0.139, 0.017);(3.453, 359.464, 2.270);VALID;-0.133327215909958, -0.100156605243683, 0.985998213291168;0, 0, 0;VALID;-0.0948495119810104, -0.0575750768184662, 0.993825256824493;-0.0323336496949196, 0, 0;0.169681429862976;VALID;-0.171357601881027, -0.142402112483978, 0.974863171577454;0.0323336496949196, 0, 0;0.187820270657539;0.368364036083221;0
22989;1000003838839862700;63731540424952;(-0.332, -0.139, 0.017);(3.453, 359.464, 2.270);VALID;-0.0884062871336937, -0.0906871259212494, 0.991947650909424;0, 0, 0;VALID;-0.0711568370461464, -0.060319509357214, 0.995639622211456;-0.0323336496949196, 0, 0;0.171452313661575;VALID;-0.105546697974205, -0.120942890644073, 0.987032294273376;0.0323336496949196, 0, 0;0.190066531300545;0.450639426708221;0
22990;1000003838849744300;63731540424967;(-0.332, -0.139, 0.017);(3.577, 359.454, 2.234);VALID;-0.028918506577611, -0.084402360022068, 0.996012032032013;0, 0, 0;VALID;-0.0231394227594137, -0.062531590461731, 0.997774720191956;-0.0323336496949196, 0, 0;0.174567565321922;VALID;-0.0346827022731304, -0.106229677796364, 0.993736565113068;0.0323336496949196, 0, 0;0.19088876247406;2;0
22991;1000003838859838800;63731540424984;(-0.332, -0.140, 0.017);(3.692, 359.445, 2.226);VALID;0.0130164232105017, -0.078332282602787, 0.996842324733734;0, 0, 0;VALID;0.0136431092396379, -0.0595417357981205, 0.998132586479187;-0.0323336496949196, 0, 0;0.175534456968308;VALID;0.0123851150274277, -0.0970950052142143, 0.99519807100296;0.0323336496949196, 0, 0;0.189878165721893;2;0
22992;1000003838869934100;63731540424984;(-0.332, -0.140, 0.017);(3.692, 359.445, 2.226);VALID;0.0382618010044098, -0.0769623443484306, 0.996299564838409;0, 0, 0;VALID;0.0381638593971729, -0.0603025853633881, 0.997450292110443;-0.0323336496949196, 0, 0;0.17318357527256;VALID;0.0383490696549416, -0.0936006382107735, 0.994870960712433;0.0323336496949196, 0, 0;0.188618764281273;2;0
22993;1000003838879902800;63731540425002;(-0.332, -0.140, 0.017);(3.763, 359.453, 2.216);VALID;0.0521456599235535, -0.0754889398813248, 0.995782256126404;0, 0, 0;VALID;0.0523304976522923, -0.0600811652839184, 0.99682080745697;-0.0323336496949196, 0, 0;0.172305941581726;VALID;0.0519483834505081, -0.0908787027001381, 0.994506120681763;0.0323336496949196, 0, 0;0.18885762989521;2;0
22994;1000003838889844600;63731540425002;(-0.332, -0.140, 0.017);(3.763, 359.453, 2.216);VALID;0.0585705898702145, -0.0745691657066345, 0.995494306087494;0, 0, 0;VALID;0.0597306676208973, -0.0592685639858246, 0.996453464031219;-0.0323336496949196, 0, 0;0.172839358448982;VALID;0.0573966689407825, -0.0898521393537521, 0.99429988861084;0.0323336496949196, 0, 0;0.18885762989521;2;0
22995;1000003838899865100;63731540425018;(-0.332, -0.140, 0.017);(3.791, 359.470, 2.204);VALID;0.0624736398458481, -0.0728115364909172, 0.995387136936188;0, 0, 0;VALID;0.0634215399622917, -0.0576377473771572, 0.996321022510529;-0.0323336496949196, 0, 0;0.170089110732079;VALID;0.0615112483501434, -0.0879684314131737, 0.994222283363342;0.0323336496949196, 0, 0;0.188915610313416;2;0
22996;1000003838909891800;63731540425035;(-0.332, -0.140, 0.017);(3.832, 359.504, 2.176);VALID;0.0640114694833755, -0.0717604905366898, 0.995365738868713;0, 0, 0;VALID;0.0661979243159294, -0.0570479370653629, 0.996174395084381;-0.0323336496949196, 0, 0;0.172997266054153;VALID;0.0618108101189137, -0.0864571258425713, 0.994336247444153;0.0323336496949196, 0, 0;0.190344288945198;2;0
22997;1000003838919854300;63731540425035;(-0.332, -0.140, 0.017);(3.832, 359.504, 2.176);VALID;0.0659414604306221, -0.0709723755717278, 0.995296239852905;0, 0, 0;VALID;0.0677156671881676, -0.0564990863204002, 0.996103644371033;-0.0323336496949196, 0, 0;0.173038631677628;VALID;0.0641531944274902, -0.0854305177927017, 0.994276642799377;0.0323336496949196, 0, 0;0.189118474721909;2;0
