FrameVarjo;UnityFrame;ExperimentTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftEyePupilSize;RightEyeStatus;RightEyeForward;RightEyePosition;RightEyePupilSize;FocusDistance;FocusStability
323148;1947;72.55679;(3.097, 1.095, 64.709);(7.205, 280.224, 359.556);VALID;(-0.0883595272898674, 0.131750151515007, 0.987337052822113);(0, 0, 0);VALID;(-0.0903191342949867, 0.13218005001545, 0.987102270126343);(-0.0323209501802921, 0, 0);0.197350338101387;VALID;(-0.0863995626568794, 0.131319716572762, 0.987567842006683);(0.0323209501802921, 0, 0);0.208925887942314;2;0.708185374736786
323149;1947;72.55679;(3.097, 1.095, 64.709);(7.205, 280.224, 359.556);VALID;(-0.0880529955029488, 0.131364673376083, 0.987415790557861);(0, 0, 0);VALID;(-0.089825376868248, 0.131991297006607, 0.987172603607178);(-0.0323209501802921, 0, 0);0.196431621909142;VALID;(-0.0862802937626839, 0.130737572908401, 0.987655520439148);(0.0323209501802921, 0, 0);0.209209516644478;2;0.862810671329498
323150;1947;72.55679;(3.097, 1.095, 64.709);(7.205, 280.224, 359.556);VALID;(-0.0879155322909355, 0.130912855267525, 0.987488090991974);(0, 0, 0);VALID;(-0.0896119773387909, 0.131625801324844, 0.987240791320801);(-0.0323209501802921, 0, 0);0.19720795750618;VALID;(-0.0862187817692757, 0.130199462175369, 0.98773193359375);(0.0323209501802921, 0, 0);0.20918320119381;2;0.97485876083374
323151;1948;72.5904;(2.974, 1.095, 64.749);(7.156, 279.928, 359.547);VALID;(-0.0875784829258919, 0.130009174346924, 0.987637400627136);(0, 0, 0);VALID;(-0.0891986489295959, 0.130848854780197, 0.987381458282471);(-0.0323209501802921, 0, 0);0.197943434119225;VALID;(-0.0859580263495445, 0.129169061779976, 0.98788994550705);(0.0323209501802921, 0, 0);0.209452673792839;2;1
323152;1948;72.5904;(2.974, 1.095, 64.749);(7.156, 279.928, 359.547);VALID;(-0.0871474891901016, 0.129091456532478, 0.987795889377594);(0, 0, 0);VALID;(-0.0887451991438866, 0.130191817879677, 0.987509191036224);(-0.0323209501802921, 0, 0);0.197218134999275;VALID;(-0.0855494514107704, 0.12799060344696, 0.988078773021698);(0.0323209501802921, 0, 0);0.209041893482208;2;1
323153;1948;72.5904;(2.974, 1.095, 64.749);(7.156, 279.928, 359.547);VALID;(-0.0870474800467491, 0.128251776099205, 0.987914085388184);(0, 0, 0);VALID;(-0.0890467837452888, 0.129474937915802, 0.987576305866241);(-0.0323209501802921, 0, 0);0.197762086987495;VALID;(-0.0850476920604706, 0.127027913928032, 0.988246321678162);(0.0323209501802921, 0, 0);0.209254786372185;2;1
323154;1949;72.62107;(2.812, 1.095, 64.800);(7.067, 279.562, 359.488);VALID;(-0.0868031457066536, 0.127445608377457, 0.988039910793304);(0, 0, 0);VALID;(-0.0892968326807022, 0.128928557038307, 0.987625181674957);(-0.0323209501802921, 0, 0);0.197538271546364;VALID;(-0.0843087211251259, 0.125961557030678, 0.988446116447449);(0.0323209501802921, 0, 0);0.210042953491211;2;1
323155;1949;72.62107;(2.812, 1.095, 64.800);(7.067, 279.562, 359.488);VALID;(-0.0861306414008141, 0.126198425889015, 0.98825877904892);(0, 0, 0);VALID;(-0.0885746404528618, 0.12793505191803, 0.987819373607636);(-0.0323209501802921, 0, 0);0.197930738329887;VALID;(-0.0836858451366425, 0.124460645020008, 0.988689124584198);(0.0323209501802921, 0, 0);0.209807768464088;2;1
323156;1949;72.62107;(2.812, 1.095, 64.800);(7.067, 279.562, 359.488);VALID;(-0.0854581519961357, 0.125185593962669, 0.988445997238159);(0, 0, 0);VALID;(-0.0878464430570602, 0.126938223838806, 0.988013029098511);(-0.0323209501802921, 0, 0);0.197925478219986;VALID;(-0.0830691009759903, 0.123431846499443, 0.988870143890381);(0.0323209501802921, 0, 0);0.209548205137253;2;1
323157;1949;72.62107;(2.812, 1.095, 64.800);(7.067, 279.562, 359.488);VALID;(-0.084516704082489, 0.124446824193001, 0.988620221614838);(0, 0, 0);VALID;(-0.0872084572911263, 0.126165330410004, 0.988168478012085);(-0.0323209501802921, 0, 0);0.197634369134903;VALID;(-0.0818240717053413, 0.122727029025555, 0.989061653614044);(0.0323209501802921, 0, 0);0.209118127822876;2;1
323158;1950;72.66099;(2.681, 1.095, 64.840);(7.011, 279.318, 359.474);VALID;(-0.0837383568286896, 0.123620890080929, 0.988790035247803);(0, 0, 0);VALID;(-0.0865005627274513, 0.125410079956055, 0.988326847553253);(-0.0323209501802921, 0, 0);0.197405368089676;VALID;(-0.0809752270579338, 0.121830336749554, 0.989242315292358);(0.0323209501802921, 0, 0);0.209801644086838;2;1
323159;1950;72.66099;(2.681, 1.095, 64.840);(7.011, 279.318, 359.474);VALID;(-0.0829399600625038, 0.12252601981163, 0.988993585109711);(0, 0, 0);VALID;(-0.0856519192457199, 0.12472927570343, 0.988486886024475);(-0.0323209501802921, 0, 0);0.197239518165588;VALID;(-0.0802269652485847, 0.120321236550808, 0.989487946033478);(0.0323209501802921, 0, 0);0.20901894569397;2;1
323160;1950;72.66099;(2.681, 1.095, 64.840);(7.011, 279.318, 359.474);VALID;(-0.0821862444281578, 0.121564924716949, 0.989175081253052);(0, 0, 0);VALID;(-0.0847074538469315, 0.124009288847446, 0.988658845424652);(-0.0323209501802921, 0, 0);0.197401210665703;VALID;(-0.0796639993786812, 0.11911903321743, 0.989678859710693);(0.0323209501802921, 0, 0);0.209222212433815;2;1
323161;1951;72.69308;(2.537, 1.094, 64.884);(6.933, 279.190, 359.428);VALID;(-0.0811036005616188, 0.12085983902216, 0.989350855350494);(0, 0, 0);VALID;(-0.0837250724434853, 0.123238354921341, 0.988838911056519);(-0.0323209501802921, 0, 0);0.197654858231544;VALID;(-0.0784810855984688, 0.118479773402214, 0.989850103855133);(0.0323209501802921, 0, 0);0.210847645998001;2;1
323162;1951;72.69308;(2.537, 1.094, 64.884);(6.933, 279.190, 359.428);VALID;(-0.080251045525074, 0.120226979255676, 0.989497482776642);(0, 0, 0);VALID;(-0.0827929899096489, 0.122572295367718, 0.989000201225281);(-0.0323209501802921, 0, 0);0.197452783584595;VALID;(-0.0777081176638603, 0.117880187928677, 0.989982664585114);(0.0323209501802921, 0, 0);0.209365352988243;2;1
323163;1951;72.69308;(2.537, 1.094, 64.884);(6.933, 279.190, 359.428);VALID;(-0.0792099386453629, 0.119486063718796, 0.989671111106873);(0, 0, 0);VALID;(-0.0817586779594421, 0.122009187936783, 0.989155828952789);(-0.0323209501802921, 0, 0);0.198135986924171;VALID;(-0.0766601637005806, 0.116961374878883, 0.99017333984375);(0.0323209501802921, 0, 0);0.209450259804726;2;1
323164;1951;72.69308;(2.537, 1.094, 64.884);(6.933, 279.190, 359.428);VALID;(-0.0780690684914589, 0.118846520781517, 0.989838719367981);(0, 0, 0);VALID;(-0.0808004289865494, 0.121309898793697, 0.989320576190948);(-0.0323209501802921, 0, 0);0.197883144021034;VALID;(-0.0753366276621819, 0.116381511092186, 0.99034321308136);(0.0323209501802921, 0, 0);0.209008142352104;2;0.986133754253387
323165;1952;72.72812;(2.390, 1.094, 64.927);(6.905, 279.113, 359.433);VALID;(-0.0770060569047928, 0.118103787302971, 0.990010917186737);(0, 0, 0);VALID;(-0.0797281414270401, 0.120813809335232, 0.989468276500702);(-0.0323209501802921, 0, 0);0.19820311665535;VALID;(-0.0742828100919724, 0.115391992032528, 0.990538597106934);(0.0323209501802921, 0, 0);0.209354594349861;2;0.970063984394073
323166;1952;72.72812;(2.390, 1.094, 64.927);(6.905, 279.113, 359.433);VALID;(-0.0761276632547379, 0.11759901791811, 0.99013888835907);(0, 0, 0);VALID;(-0.0787082463502884, 0.120271973311901, 0.989615917205811);(-0.0323209501802921, 0, 0);0.198364049196243;VALID;(-0.073546014726162, 0.114924408495426, 0.990647971630096);(0.0323209501802921, 0, 0);0.209966495633125;2;0.96138334274292
323167;1952;72.72812;(2.390, 1.094, 64.927);(6.905, 279.113, 359.433);VALID;(-0.0751339569687843, 0.117153160274029, 0.990267634391785);(0, 0, 0);VALID;(-0.0777647420763969, 0.11967084556818, 0.989763379096985);(-0.0323209501802921, 0, 0);0.197277367115021;VALID;(-0.0725021585822105, 0.114633895456791, 0.990758538246155);(0.0323209501802921, 0, 0);0.210602894425392;2;0.953208267688751
323168;1953;72.7635;(2.237, 1.094, 64.973);(6.854, 279.176, 359.375);VALID;(-0.0744291618466377, 0.116688318550587, 0.990375757217407);(0, 0, 0);VALID;(-0.0767667144536972, 0.119165010750294, 0.989902317523956);(-0.0323209501802921, 0, 0);0.198195770382881;VALID;(-0.0720907300710678, 0.114210247993469, 0.990837514400482);(0.0323209501802921, 0, 0);0.209471300244331;2;0.948160171508789
323169;1953;72.7635;(2.237, 1.094, 64.973);(6.854, 279.176, 359.375);VALID;(-0.0734647512435913, 0.116114757955074, 0.990515172481537);(0, 0, 0);VALID;(-0.0758124887943268, 0.118631944060326, 0.990039885044098);(-0.0323209501802921, 0, 0);0.198097810149193;VALID;(-0.0711161345243454, 0.113596171140671, 0.990978538990021);(0.0323209501802921, 0, 0);0.211239144206047;2;0.938807368278503
323170;1953;72.7635;(2.237, 1.094, 64.973);(6.854, 279.176, 359.375);VALID;(-0.0726969391107559, 0.115314997732639, 0.990665256977081);(0, 0, 0);VALID;(-0.0747456103563309, 0.118085838854313, 0.990186274051666);(-0.0323209501802921, 0, 0);0.197522178292274;VALID;(-0.0706473886966705, 0.112542763352394, 0.991132199764252);(0.0323209501802921, 0, 0);0.209779009222984;2;0.936761856079102
323171;1953;72.7635;(2.237, 1.094, 64.973);(6.854, 279.176, 359.375);VALID;(-0.072063222527504, 0.114534988999367, 0.990801990032196);(0, 0, 0);VALID;(-0.0738628059625626, 0.117724791169167, 0.990295469760895);(-0.0323209501802921, 0, 0);0.197859615087509;VALID;(-0.070262648165226, 0.111343614757061, 0.991294980049133);(0.0323209501802921, 0, 0);0.210814878344536;2;0.936932921409607
323172;1954;72.80024;(2.098, 1.093, 65.014);(6.793, 279.279, 359.252);VALID;(-0.0714446753263474, 0.114086799323559, 0.990898489952087);(0, 0, 0);VALID;(-0.0731003731489182, 0.11736137419939, 0.990395188331604);(-0.0323209501802921, 0, 0);0.198123008012772;VALID;(-0.0697879940271378, 0.110810659825802, 0.991388261318207);(0.0323209501802921, 0, 0);0.209970042109489;2;0.938134729862213
323173;1954;72.80024;(2.098, 1.093, 65.014);(6.793, 279.279, 359.252);VALID;(-0.0709204897284508, 0.113665595650673, 0.990984559059143);(0, 0, 0);VALID;(-0.0724718049168587, 0.117027699947357, 0.990480899810791);(-0.0323209501802921, 0, 0);0.198114410042763;VALID;(-0.0693681836128235, 0.110301896929741, 0.991474449634552);(0.0323209501802921, 0, 0);0.210216909646988;2;0.940624296665192
323174;1954;72.80024;(2.098, 1.093, 65.014);(6.793, 279.279, 359.252);VALID;(-0.0703753605484962, 0.113347046077251, 0.991059899330139);(0, 0, 0);VALID;(-0.0718099623918533, 0.116667479276657, 0.990571558475494);(-0.0323209501802921, 0, 0);0.198153555393219;VALID;(-0.0689398273825645, 0.110025107860565, 0.991535067558289);(0.0323209501802921, 0, 0);0.210359737277031;2;0.952053427696228
323175;1955;72.83316;(1.963, 1.093, 65.053);(6.814, 279.438, 359.107);VALID;(-0.0699487924575806, 0.112956158816814, 0.991134762763977);(0, 0, 0);VALID;(-0.0712740495800972, 0.116329334676266, 0.990650057792664);(-0.0323209501802921, 0, 0);0.197705209255219;VALID;(-0.0686225965619087, 0.109581470489502, 0.991606175899506);(0.0323209501802921, 0, 0);0.210729315876961;2;0.961316406726837
323176;1955;72.83316;(1.963, 1.093, 65.053);(6.814, 279.438, 359.107);VALID;(-0.0694371536374092, 0.112584874033928, 0.991212964057922);(0, 0, 0);VALID;(-0.0707182437181473, 0.115949533879757, 0.990734398365021);(-0.0323209501802921, 0, 0);0.197953566908836;VALID;(-0.0681551471352577, 0.10921873152256, 0.991678476333618);(0.0323209501802921, 0, 0);0.210028916597366;2;0.969514548778534
323177;1955;72.83316;(1.963, 1.093, 65.053);(6.814, 279.438, 359.107);VALID;(-0.0690145939588547, 0.112193815410137, 0.991286814212799);(0, 0, 0);VALID;(-0.0701843872666359, 0.115608461201191, 0.990812182426453);(-0.0323209501802921, 0, 0);0.198108613491058;VALID;(-0.0678438916802406, 0.108777672052383, 0.99174827337265);(0.0323209501802921, 0, 0);0.21065354347229;2;0.977637231349945
323178;1956;72.86488;(1.815, 1.093, 65.097);(6.790, 279.718, 358.923);VALID;(-0.0685284957289696, 0.11173315346241, 0.991372585296631);(0, 0, 0);VALID;(-0.0696780607104301, 0.115366257727146, 0.990876197814941);(-0.0323209501802921, 0, 0);0.198307320475578;VALID;(-0.0673779249191284, 0.108098402619362, 0.991854310035706);(0.0323209501802921, 0, 0);0.209542989730835;2;0.987593770027161
323179;1956;72.86488;(1.815, 1.093, 65.097);(6.790, 279.718, 358.923);VALID;(-0.068097360432148, 0.111559234559536, 0.99142187833786);(0, 0, 0);VALID;(-0.0693085268139839, 0.115170314908028, 0.990924894809723);(-0.0323209501802921, 0, 0);0.19808042049408;VALID;(-0.0668851882219315, 0.107946507632732, 0.991904199123383);(0.0323209501802921, 0, 0);0.210585102438927;2;0.998584508895874
323180;1956;72.86488;(1.815, 1.093, 65.097);(6.790, 279.718, 358.923);VALID;(-0.067422941327095, 0.111042328178883, 0.991525948047638);(0, 0, 0);VALID;(-0.0689320415258408, 0.114850372076035, 0.990988254547119);(-0.0323209501802921, 0, 0);0.198068365454674;VALID;(-0.0659126862883568, 0.107232391834259, 0.992046713829041);(0.0323209501802921, 0, 0);0.211979880928993;2;1
323181;1956;72.86488;(1.815, 1.093, 65.097);(6.790, 279.718, 358.923);VALID;(-0.067037507891655, 0.11075559258461, 0.991584181785584);(0, 0, 0);VALID;(-0.0686224400997162, 0.114559985697269, 0.991043388843536);(-0.0323209501802921, 0, 0);0.198258593678474;VALID;(-0.0654514282941818, 0.106949284672737, 0.992107808589935);(0.0323209501802921, 0, 0);0.210694089531899;2;1
323182;1957;72.89946;(1.636, 1.093, 65.149);(6.675, 280.209, 358.758);VALID;(-0.066705010831356, 0.11048761755228, 0.991636514663696);(0, 0, 0);VALID;(-0.0682832598686218, 0.114264436066151, 0.991100907325745);(-0.0323209501802921, 0, 0);0.198582828044891;VALID;(-0.0651256144046783, 0.1067089214921, 0.992155134677887);(0.0323209501802921, 0, 0);0.210434451699257;2;1
323183;1957;72.89946;(1.636, 1.093, 65.149);(6.675, 280.209, 358.758);VALID;(-0.0664206296205521, 0.110198773443699, 0.991687715053558);(0, 0, 0);VALID;(-0.0680537894368172, 0.113918326795101, 0.99115651845932);(-0.0323209501802921, 0, 0);0.198152914643288;VALID;(-0.064786359667778, 0.106477372348309, 0.99220222234726);(0.0323209501802921, 0, 0);0.210651025176048;2;1
323184;1957;72.89946;(1.636, 1.093, 65.149);(6.675, 280.209, 358.758);VALID;(-0.0654494985938072, 0.110057607293129, 0.991767942905426);(0, 0, 0);VALID;(-0.0675633698701859, 0.113716505467892, 0.991213262081146);(-0.0323209501802921, 0, 0);0.198211967945099;VALID;(-0.0633344501256943, 0.106396704912186, 0.992304623126984);(0.0323209501802921, 0, 0);0.210243612527847;2;1
323185;1957;72.89946;(1.636, 1.093, 65.149);(6.675, 280.209, 358.758);VALID;(-0.0621319375932217, 0.110359661281109, 0.991947770118713);(0, 0, 0);VALID;(-0.0643756240606308, 0.11387937515974, 0.991406738758087);(-0.0323209501802921, 0, 0);0.198255479335785;VALID;(-0.0598871521651745, 0.10683798789978, 0.992471218109131);(0.0323209501802921, 0, 0);0.211773440241814;2;1
323186;1958;72.94101;(1.494, 1.094, 65.190);(6.582, 280.636, 358.508);VALID;(-0.0595755018293858, 0.110900513827801, 0.992044270038605);(0, 0, 0);VALID;(-0.0613889954984188, 0.114428259432316, 0.991532921791077);(-0.0323209501802921, 0, 0);0.196973010897636;VALID;(-0.0577610544860363, 0.107370994985104, 0.992539763450623);(0.0323209501802921, 0, 0);0.211400330066681;2;0.988495051860809
323187;1958;72.94101;(1.494, 1.094, 65.190);(6.582, 280.636, 358.508);VALID;(-0.0586047992110252, 0.111193999648094, 0.992069244384766);(0, 0, 0);VALID;(-0.0605282559990883, 0.114672712981701, 0.991557598114014);(-0.0323209501802921, 0, 0);0.197132408618927;VALID;(-0.056680403649807, 0.107713498175144, 0.992564916610718);(0.0323209501802921, 0, 0);0.210603803396225;2;0.98615700006485
323188;1958;72.94101;(1.494, 1.094, 65.190);(6.582, 280.636, 358.508);VALID;(-0.0565046556293964, 0.111380383372307, 0.99217015504837);(0, 0, 0);VALID;(-0.0582993105053902, 0.114727526903152, 0.991684794425964);(-0.0323209501802921, 0, 0);0.198666125535965;VALID;(-0.0547091700136662, 0.10803160816431, 0.992640972137451);(0.0323209501802921, 0, 0);0.211770340800285;2;0.972117960453033
323189;1959;72.97383;(1.356, 1.094, 65.230);(6.435, 281.018, 358.374);VALID;(-0.0549672096967697, 0.111637383699417, 0.992227673530579);(0, 0, 0);VALID;(-0.0562472455203533, 0.11498699337244, 0.991773307323456);(-0.0323209501802921, 0, 0);0.199720144271851;VALID;(-0.0536864586174488, 0.108286306262016, 0.99266904592514);(0.0323209501802921, 0, 0);0.211273238062859;2;0.965800344944
323190;1959;72.97383;(1.356, 1.094, 65.230);(6.435, 281.018, 358.374);VALID;(-0.0540103986859322, 0.112013533711433, 0.99223780632019);(0, 0, 0);VALID;(-0.054910983890295, 0.115459300577641, 0.991793274879456);(-0.0323209501802921, 0, 0);0.196911424398422;VALID;(-0.0531091168522835, 0.10856631398201, 0.992669522762299);(0.0323209501802921, 0, 0);0.211662039160728;2;0.965601444244385
323191;1959;72.97383;(1.356, 1.094, 65.230);(6.435, 281.018, 358.374);VALID;(-0.0532078817486763, 0.112339988350868, 0.992244243621826);(0, 0, 0);VALID;(-0.0535591170191765, 0.115946426987648, 0.991810381412506);(-0.0323209501802921, 0, 0);0.196771144866943;VALID;(-0.0528559386730194, 0.108732044696808, 0.992664873600006);(0.0323209501802921, 0, 0);0.211679011583328;2;0.964219629764557
323192;1959;72.97383;(1.356, 1.094, 65.230);(6.435, 281.018, 358.374);VALID;(-0.0526549816131592, 0.112702034413815, 0.99223268032074);(0, 0, 0);VALID;(-0.0523594357073307, 0.116576261818409, 0.991800606250763);(-0.0323209501802921, 0, 0);0.196899592876434;VALID;(-0.0529497228562832, 0.108826085925102, 0.992649614810944);(0.0323209501802921, 0, 0);0.210731998085976;2;0.964462220668793
323193;1960;73.00553;(1.212, 1.094, 65.271);(6.312, 281.356, 358.304);VALID;(-0.0526268184185028, 0.112663798034191, 0.992238521575928);(0, 0, 0);VALID;(-0.0524630881845951, 0.116327926516533, 0.991824269294739);(-0.0323209501802921, 0, 0);0.198796838521957;VALID;(-0.0527898296713829, 0.108998134732246, 0.992639243602753);(0.0323209501802921, 0, 0);0.211363688111305;2;0.972884774208069
323194;1960;73.00553;(1.212, 1.094, 65.271);(6.312, 281.356, 358.304);VALID;(-0.0530414469540119, 0.112533658742905, 0.99223119020462);(0, 0, 0);VALID;(-0.052934106439352, 0.11601135134697, 0.991836369037628);(-0.0323209501802921, 0, 0);0.198604106903076;VALID;(-0.0531481392681599, 0.109054587781429, 0.992613911628723);(0.0323209501802921, 0, 0);0.211753323674202;2;0.975015699863434
323195;1960;73.00553;(1.212, 1.094, 65.271);(6.312, 281.356, 358.304);VALID;(-0.0533318035304546, 0.112309888005257, 0.992241024971008);(0, 0, 0);VALID;(-0.0533830970525742, 0.11580953001976, 0.99183589220047);(-0.0323209501802921, 0, 0);0.197116240859032;VALID;(-0.0532798431813717, 0.108808852732182, 0.992633819580078);(0.0323209501802921, 0, 0);0.211622923612595;2;0.97888708114624
323196;1961;73.03836;(1.041, 1.094, 65.319);(6.210, 281.670, 358.096);VALID;(-0.053435143083334, 0.112141005694866, 0.992254555225372);(0, 0, 0);VALID;(-0.0536298677325249, 0.115620881319046, 0.991844594478607);(-0.0323209501802921, 0, 0);0.197415933012962;VALID;(-0.0532397553324699, 0.108659751713276, 0.992652297019959);(0.0323209501802921, 0, 0);0.211815699934959;2;0.9843590259552
323197;1961;73.03836;(1.041, 1.094, 65.319);(6.210, 281.670, 358.096);VALID;(-0.0540991313755512, 0.111957505345345, 0.99223929643631);(0, 0, 0);VALID;(-0.0544618852436543, 0.115415953099728, 0.991823077201843);(-0.0323209501802921, 0, 0);0.19892743229866;VALID;(-0.0537357106804848, 0.108497686684132, 0.992643296718597);(0.0323209501802921, 0, 0);0.212476670742035;2;0.984160125255585
323198;1961;73.03836;(1.041, 1.094, 65.319);(6.210, 281.670, 358.096);VALID;(-0.0546175464987755, 0.111733503639698, 0.992236137390137);(0, 0, 0);VALID;(-0.0551021918654442, 0.11517321318388, 0.99181592464447);(-0.0323209501802921, 0, 0);0.198941990733147;VALID;(-0.0541322305798531, 0.108292423188686, 0.992644190788269);(0.0323209501802921, 0, 0);0.212099552154541;2;0.982767164707184
323199;1961;73.03836;(1.041, 1.094, 65.319);(6.210, 281.670, 358.096);VALID;(-0.0551432222127914, 0.111335717141628, 0.992251753807068);(0, 0, 0);VALID;(-0.0558734126389027, 0.114832758903503, 0.991812288761139);(-0.0323209501802921, 0, 0);0.199359700083733;VALID;(-0.0544123165309429, 0.107837229967117, 0.99267840385437);(0.0323209501802921, 0, 0);0.212395831942558;2;0.985584378242493
323200;1962;73.07693;(0.889, 1.094, 65.361);(6.204, 281.776, 358.115);VALID;(-0.055868536233902, 0.110993601381779, 0.992249548435211);(0, 0, 0);VALID;(-0.056839793920517, 0.114477351307869, 0.991798460483551);(-0.0323209501802921, 0, 0);0.199352145195007;VALID;(-0.0548965409398079, 0.10750837624073, 0.992687404155731);(0.0323209501802921, 0, 0);0.212213665246964;2;0.981028616428375
323201;1962;73.07693;(0.889, 1.094, 65.361);(6.204, 281.776, 358.115);VALID;(-0.0564707405865192, 0.110348619520664, 0.992287397384644);(0, 0, 0);VALID;(-0.0575693435966969, 0.113825157284737, 0.991831421852112);(-0.0323209501802921, 0, 0);0.199793756008148;VALID;(-0.0553713738918304, 0.106870599091053, 0.992729902267456);(0.0323209501802921, 0, 0);0.211996078491211;2;0.974540054798126
323202;1962;73.07693;(0.889, 1.094, 65.361);(6.204, 281.776, 358.115);VALID;(-0.0574042834341526, 0.110024243593216, 0.992269814014435);(0, 0, 0);VALID;(-0.0587565749883652, 0.11346447467804, 0.991803169250488);(-0.0323209501802921, 0, 0);0.199421286582947;VALID;(-0.0560511946678162, 0.106582477688789, 0.992722749710083);(0.0323209501802921, 0, 0);0.212553650140762;2;0.966233789920807
323203;1963;73.11115;(0.748, 1.094, 65.400);(6.200, 281.803, 358.139);VALID;(-0.0586088560521603, 0.109534658491611, 0.992253601551056);(0, 0, 0);VALID;(-0.0599600858986378, 0.113076537847519, 0.991775393486023);(-0.0323209501802921, 0, 0);0.199653953313828;VALID;(-0.0572567693889141, 0.105991177260876, 0.992717266082764);(0.0323209501802921, 0, 0);0.213781282305717;2;0.96171098947525
323204;1963;73.11115;(0.748, 1.094, 65.400);(6.200, 281.803, 358.139);VALID;(-0.0594402179121971, 0.10885064303875, 0.992279410362244);(0, 0, 0);VALID;(-0.0611454397439957, 0.112665139138699, 0.991749882698059);(-0.0323209501802921, 0, 0);0.200038254261017;VALID;(-0.0577339455485344, 0.105034217238426, 0.992791295051575);(0.0323209501802921, 0, 0);0.213735967874527;2;0.994072258472443
323205;1963;73.11115;(0.748, 1.094, 65.400);(6.200, 281.803, 358.139);VALID;(-0.0601721219718456, 0.10846271365881, 0.99227774143219);(0, 0, 0);VALID;(-0.0621626302599907, 0.11235973238945, 0.991721272468567);(-0.0323209501802921, 0, 0);0.199813812971115;VALID;(-0.0581804439425468, 0.10456358641386, 0.992814958095551);(0.0323209501802921, 0, 0);0.212966620922089;2;1
323206;1964;73.14288;(0.602, 1.094, 65.440);(6.156, 281.783, 358.010);VALID;(-0.061181515455246, 0.10808353126049, 0.992257416248322);(0, 0, 0);VALID;(-0.0633397549390793, 0.111923418939114, 0.991696119308472);(-0.0323209501802921, 0, 0);0.199625834822655;VALID;(-0.059022068977356, 0.104241505265236, 0.99279910326004);(0.0323209501802921, 0, 0);0.213152691721916;2;1
323207;1964;73.14288;(0.602, 1.094, 65.440);(6.156, 281.783, 358.010);VALID;(-0.064208135008812, 0.107849061489105, 0.992091655731201);(0, 0, 0);VALID;(-0.0661493912339211, 0.111626349389553, 0.991546154022217);(-0.0323209501802921, 0, 0);0.198735848069191;VALID;(-0.0622656978666782, 0.104069799184799, 0.992618978023529);(0.0323209501802921, 0, 0);0.213152632117271;2;1
323208;1964;73.14288;(0.602, 1.094, 65.440);(6.156, 281.783, 358.010);VALID;(-0.0691531747579575, 0.108114801347256, 0.991730332374573);(0, 0, 0);VALID;(-0.0712377578020096, 0.111547529697418, 0.991202473640442);(-0.0323209501802921, 0, 0);0.199731782078743;VALID;(-0.067067451775074, 0.104680292308331, 0.99224191904068);(0.0323209501802921, 0, 0);0.212271928787231;2;0.956650853157043
323209;1965;73.17533;(0.416, 1.094, 65.490);(6.006, 281.713, 357.899);VALID;(-0.0729119852185249, 0.108409836888313, 0.991428852081299);(0, 0, 0);VALID;(-0.0758014470338821, 0.111751317977905, 0.990840971469879);(-0.0323209501802921, 0, 0);0.198972910642624;VALID;(-0.0700210705399513, 0.105066202580929, 0.991997063159943);(0.0323209501802921, 0, 0);0.21255849301815;2;0.917198896408081
323210;1965;73.17533;(0.416, 1.094, 65.490);(6.006, 281.713, 357.899);VALID;(-0.0764783769845963, 0.108587585389614, 0.99114066362381);(0, 0, 0);VALID;(-0.0787030830979347, 0.111826442182064, 0.990606188774109);(-0.0323209501802921, 0, 0);0.198147192597389;VALID;(-0.0742524638772011, 0.105347029864788, 0.99165952205658);(0.0323209501802921, 0, 0);0.21218666434288;2;0.878294587135315
323211;1965;73.17533;(0.416, 1.094, 65.490);(6.006, 281.713, 357.899);VALID;(-0.0789020583033562, 0.108820490539074, 0.990925133228302);(0, 0, 0);VALID;(-0.0809618607163429, 0.111959144473076, 0.990409195423126);(-0.0323209501802921, 0, 0);0.199544996023178;VALID;(-0.0768411234021187, 0.105680264532566, 0.991426825523376);(0.0323209501802921, 0, 0);0.213290438055992;2;0.852749586105347
323212;1965;73.17533;(0.416, 1.094, 65.490);(6.006, 281.713, 357.899);VALID;(-0.081267312169075, 0.108813621103764, 0.990734696388245);(0, 0, 0);VALID;(-0.0827918499708176, 0.111854255199432, 0.990269720554352);(-0.0323209501802921, 0, 0);0.199136465787888;VALID;(-0.0797418206930161, 0.105771705508232, 0.991187989711761);(0.0323209501802921, 0, 0);0.21244041621685;2;0.819445431232452
323213;1965;73.17533;(0.416, 1.094, 65.490);(6.006, 281.713, 357.899);VALID;(-0.0826786532998085, 0.108960427343845, 0.990601778030396);(0, 0, 0);VALID;(-0.0842725485563278, 0.111908204853535, 0.990138709545136);(-0.0323209501802921, 0, 0);0.198664516210556;VALID;(-0.0810838118195534, 0.106011398136616, 0.991053462028503);(0.0323209501802921, 0, 0);0.213029399514198;2;0.805257081985474
323214;1966;73.21655;(0.265, 1.095, 65.530);(5.833, 281.645, 357.934);VALID;(-0.0834645256400108, 0.109068118035793, 0.990523993968964);(0, 0, 0);VALID;(-0.0852482244372368, 0.111939072608948, 0.990051686763763);(-0.0323209501802921, 0, 0);0.198666363954544;VALID;(-0.0816798582673073, 0.106195889413357, 0.990984797477722);(0.0323209501802921, 0, 0);0.212611153721809;2;0.79909336566925
